"Date&Time","cooling_id","location_ID","item_name","quantity","Harvesting_id","Mobile_ID","subsequent_id","is_contaminated"
"2022-04-01T13:37:55","C1584",38,"bell peppers",5433,"H1584",27,"IP1584","true"
"2023-02-16T09:29:23","C1585",24,"melons",3451,"H1585",18,"IP1585","false"
"2023-01-29T03:00:05","C1586",32,"Cucumbers",4537,"H1586",23,"IP1586","false"
"2023-01-31T07:37:12","C1587",20,"arugula",2766,"H1587",14,"IP1587","false"
"2022-12-30T12:39","C1588",25,"melons",3534,"H1588",18,"IP1588","true"
"2022-07-16T21:38:06","C1589",29,"Tomatoes",4069,"H1589",21,"IP1589","false"
"2022-06-14T09:07:32","C1590",4,"lettuce",464,"H1590",3,"IP1590","false"
"2022-08-23T04:09:05","C1591",29,"Tomatoes",4065,"H1591",21,"IP1591","false"
"2023-01-10T02:58:24","C1592",3,"lettuce",362,"H1592",2,"IP1592","false"
"2022-12-17T17:42:29","C1593",37,"bell peppers",5266,"H1593",27,"IP1593","false"
"2022-05-08T02:36:32","C1594",22,"melons",3160,"H1594",16,"IP1594","false"
"2023-01-02T02:02:18","C1595",40,"bell peppers",5696,"H1595",29,"IP1595","false"
"2023-01-02T02:02:18","C1596",51,"cilantro",7326,"H1596",37,"IP1596","false"
"2022-06-17T16:03:12","C1597",5,"lettuce",721,"H1597",4,"IP1597","true"
"2022-09-07T03:42:43","C1598",41,"chili peppers",5831,"H1598",29,"IP1598","false"
"2022-06-08T21:34:44","C1599",30,"Tomatoes",4201,"H1599",21,"IP1599","true"
"2022-06-18T00:49:23","C1600",39,"bell peppers",5596,"H1600",28,"IP1600","false"
"2022-10-12T14:22:47","C1601",33,"Cucumbers",4691,"H1601",24,"IP1601","true"
"2022-09-13T08:47:53","C1602",24,"melons",3338,"H1602",17,"IP1602","false"
"2023-01-07T22:21:17","C1603",17,"arugula",2446,"H1603",13,"IP1603","true"
"2022-07-30T18:53:10","C1604",52,"cilantro",7461,"H1604",37,"IP1604","false"
"2022-06-11T02:11:51","C1605",68,"sweet potato",9761,"H1605",49,"IP1605","false"
"2022-08-12T22:35:53","C1606",26,"Tomatoes",3664,"H1606",19,"IP1606","false"
"2022-07-19T02:15:13","C1607",60,"parsley",8549,"H1607",43,"IP1607","false"
"2022-12-04T22:45:58","C1608",31,"Tomatoes",4338,"H1608",22,"IP1608","true"
"2023-01-26T22:22:58","C1609",48,"basil",6883,"H1609",35,"IP1609","false"
"2022-10-06T09:17:37","C1610",20,"arugula",2894,"H1610",15,"IP1610","false"
"2022-05-22T17:23:59","C1611",62,"potato",8857,"H1611",44,"IP1611","false"
"2023-01-12T16:21:42","C1612",11,"kale",1603,"H1612",8,"IP1612","false"
"2022-11-28T17:40:48","C1613",60,"parsley",8569,"H1613",43,"IP1613","false"
"2022-07-12T03:37:41","C1614",46,"basil",6609,"H1614",33,"IP1614","true"
"2023-02-10T21:56:36","C1615",65,"sweet potato",9316,"H1615",47,"IP1615","false"
"2022-12-24T16:20:01","C1616",38,"bell peppers",5418,"H1616",27,"IP1616","false"
"2023-02-04T08:05:15","C1617",3,"lettuce",426,"H1617",3,"IP1617","false"
"2022-12-04T22:45:58","C1618",51,"cilantro",7234,"H1618",36,"IP1618","true"
"2022-11-05T17:11:04","C1619",5,"lettuce",700,"H1619",4,"IP1619","false"
"2022-04-08T03:29:16","C1620",39,"bell peppers",5567,"H1620",28,"IP1620","true"
"2023-02-03T23:19:04","C1621",66,"sweet potato",9363,"H1621",47,"IP1621","false"
"2023-03-20T04:27:35","C1622",29,"Tomatoes",4061,"H1622",21,"IP1622","false"
"2022-06-04T03:34:19","C1623",38,"bell peppers",5389,"H1623",27,"IP1623","false"
"2022-06-26T19:17:52","C1624",56,"parsley",7999,"H1624",40,"IP1624","false"
"2022-12-21T00:38:10","C1625",61,"potato",8773,"H1625",44,"IP1625","false"
"2022-11-16T07:30:28","C1626",50,"basil",7137,"H1626",36,"IP1626","false"
"2023-01-06T20:02:43","C1627",62,"potato",8821,"H1627",44,"IP1627","false"
"2022-09-14T19:52:38","C1628",9,"spinach",1226,"H1628",7,"IP1628","true"
"2022-10-27T13:56:25","C1629",26,"Tomatoes",3657,"H1629",19,"IP1629","false"
"2022-07-13T05:56:14","C1630",21,"arugula",2927,"H1630",15,"IP1630","false"
"2022-10-09T07:27:06","C1631",20,"arugula",2868,"H1631",15,"IP1631","false"
"2022-05-12T11:50:46","C1632",42,"chili peppers",5978,"H1632",30,"IP1632","false"
"2022-08-15T20:45:22","C1633",38,"bell peppers",5424,"H1633",27,"IP1633","false"
"2022-05-31T03:06:16","C1634",65,"potato",9291,"H1634",46,"IP1634","true"
"2022-06-07T19:16:11","C1635",49,"basil",6996,"H1635",35,"IP1635","true"
"2022-05-03T08:36:07","C1636",55,"parsley",7895,"H1636",40,"IP1636","false"
"2022-09-08T06:01:17","C1637",29,"Tomatoes",4132,"H1637",21,"IP1637","false"
"2022-03-26T08:32:45","C1638",42,"chili peppers",5970,"H1638",30,"IP1638","false"
"2023-01-27T15:55:20","C1639",28,"Tomatoes",3914,"H1639",20,"IP1639","false"
"2022-12-19T22:19:36","C1640",33,"Cucumbers",4737,"H1640",24,"IP1640","false"
"2022-08-14T00:54:26","C1641",69,"sweet potato",9838,"H1641",49,"IP1641","false"
"2022-12-06T18:36:54","C1642",9,"spinach",1246,"H1642",7,"IP1642","true"
"2022-07-12T12:23:52","C1643",12,"kale",1679,"H1643",9,"IP1643","false"
"2023-01-16T16:49:45","C1644",60,"parsley",8528,"H1644",43,"IP1644","false"
"2023-03-13T14:36:14","C1645",16,"kale",2205,"H1645",11,"IP1645","false"
"2022-04-10T16:52:34","C1646",26,"Tomatoes",3733,"H1646",19,"IP1646","true"
"2022-08-24T15:13:50","C1647",23,"melons",3311,"H1647",17,"IP1647","true"
"2022-07-05T22:32:31","C1648",39,"bell peppers",5570,"H1648",28,"IP1648","false"
"2022-09-30T12:58:38","C1649",3,"lettuce",445,"H1649",3,"IP1649","true"
"2022-06-26T10:31:40","C1650",16,"arugula",2295,"H1650",12,"IP1650","false"
"2022-06-30T02:13:32","C1651",19,"arugula",2704,"H1651",14,"IP1651","false"
"2023-02-26T23:48:47","C1652",63,"potato",9062,"H1652",45,"IP1652","false"
"2023-02-11T15:28:58","C1653",60,"parsley",8542,"H1653",43,"IP1653","false"
"2022-12-26T03:24:46","C1654",63,"potato",9002,"H1654",45,"IP1654","false"
"2023-01-08T07:07:28","C1655",33,"Cucumbers",4677,"H1655",24,"IP1655","false"
"2022-10-29T18:33:32","C1656",33,"Cucumbers",4713,"H1656",24,"IP1656","false"
"2022-09-23T23:07:17","C1657",44,"chili peppers",6298,"H1657",32,"IP1657","false"
"2022-07-15T10:33:21","C1658",54,"cilantro",7712,"H1658",39,"IP1658","false"
"2022-04-24T05:21:28","C1659",14,"kale",1990,"H1659",10,"IP1659","true"
"2022-10-10T18:31:51","C1660",48,"basil",6792,"H1660",34,"IP1660","false"
"2022-08-04T04:07:25","C1661",68,"sweet potato",9655,"H1661",48,"IP1661","false"
"2022-04-03T09:28:51","C1662",48,"basil",6855,"H1662",34,"IP1662","false"
"2022-09-18T20:20:41","C1663",10,"spinach",1451,"H1663",8,"IP1663","true"
"2022-09-23T14:21:06","C1664",48,"basil",6839,"H1664",34,"IP1664","true"
"2022-09-16T06:57:23","C1665",62,"potato",8788,"H1665",44,"IP1665","false"
"2022-04-20T13:39:36","C1666",18,"arugula",2584,"H1666",13,"IP1666","true"
"2022-06-15T11:26:05","C1667",5,"lettuce",639,"H1667",4,"IP1667","true"
"2022-09-22T12:02:33","C1668",18,"arugula",2563,"H1668",13,"IP1668","false"
"2022-05-07T17:50:21","C1669",20,"arugula",2887,"H1669",15,"IP1669","false"
"2023-01-23T15:27:17","C1670",19,"arugula",2706,"H1670",14,"IP1670","false"
"2023-02-10T04:24:14","C1671",62,"potato",8860,"H1671",44,"IP1671","true"
"2022-11-07T21:48:11","C1672",41,"chili peppers",5896,"H1672",30,"IP1672","false"
"2022-05-09T04:55:06","C1673",1,"lettuce",111,"H1673",1,"IP1673","true"
"2022-12-04T13:59:47","C1674",43,"chili peppers",6141,"H1674",31,"IP1674","false"
"2023-01-26T13:36:47","C1675",60,"parsley",8537,"H1675",43,"IP1675","false"
"2022-06-22T10:03:37","C1676",41,"chili peppers",5903,"H1676",30,"IP1676","true"
"2022-06-18T09:35:35","C1677",51,"cilantro",7253,"H1677",36,"IP1677","true"
"2022-10-25T09:19:18","C1678",47,"basil",6736,"H1678",34,"IP1678","false"
"2022-08-15T03:13","C1679",55,"cilantro",7837,"H1679",39,"IP1679","false"
"2023-03-15T19:13:21","C1680",52,"cilantro",7410,"H1680",37,"IP1680","false"
"2022-12-25T09:52:24","C1681",22,"melons",3165,"H1681",16,"IP1681","false"
"2022-08-16T23:03:55","C1682",8,"spinach",1057,"H1682",6,"IP1682","false"
"2022-12-12T14:55:53","C1683",17,"arugula",2402,"H1683",12,"IP1683","false"
"2022-08-07T11:03:05","C1684",32,"Cucumbers",4549,"H1684",23,"IP1684","false"
"2022-07-08T03:09:38","C1685",67,"sweet potato",9522,"H1685",48,"IP1685","false"
"2023-02-18T14:06:30","C1686",25,"melons",3481,"H1686",18,"IP1686","false"
"2022-07-07T18:23:27","C1687",7,"spinach",942,"H1687",5,"IP1687","false"
"2022-12-08T23:14:01","C1688",4,"lettuce",565,"H1688",3,"IP1688","true"
"2022-09-18T20:20:41","C1689",60,"parsley",8507,"H1689",43,"IP1689","true"
"2023-01-23T06:41:06","C1690",5,"lettuce",680,"H1690",4,"IP1690","false"
"2022-11-10T11:11:30","C1691",63,"potato",8932,"H1691",45,"IP1691","false"
"2022-09-21T18:30:10","C1692",7,"spinach",936,"H1692",5,"IP1692","false"
"2023-01-21T10:50:10","C1693",37,"bell peppers",5333,"H1693",27,"IP1693","false"
"2022-11-19T23:12:20","C1694",51,"cilantro",7309,"H1694",37,"IP1694","true"
"2023-01-22T04:22:33","C1695",46,"basil",6608,"H1695",33,"IP1695","false"
"2022-05-31T20:38:38","C1696",61,"potato",8650,"H1696",43,"IP1696","false"
"2022-08-16T23:03:55","C1697",30,"Tomatoes",4294,"H1697",22,"IP1697","false"
"2022-04-24T14:07:39","C1698",33,"Cucumbers",4716,"H1698",24,"IP1698","false"
"2023-02-03T05:46:41","C1699",49,"basil",6953,"H1699",35,"IP1699","false"
"2022-10-17T17:09:23","C1700",21,"melons",2930,"H1700",15,"IP1700","false"
"2022-10-28T16:14:59","C1701",5,"lettuce",686,"H1701",4,"IP1701","false"
"2022-07-13T14:42:25","C1702",1,"lettuce",106,"H1702",1,"IP1702","true"
"2022-05-16T12:18:49","C1703",60,"potato",8611,"H1703",43,"IP1703","false"
"2023-02-24T01:39:18","C1704",17,"arugula",2421,"H1704",12,"IP1704","false"
"2022-11-24T08:26:34","C1705",3,"lettuce",406,"H1705",3,"IP1705","false"
"2022-08-18T01:22:29","C1706",16,"arugula",2265,"H1706",12,"IP1706","false"
"2022-12-17T00:10:07","C1707",58,"parsley",8253,"H1707",41,"IP1707","true"
"2022-11-20T16:44:42","C1708",50,"basil",7059,"H1708",35,"IP1708","false"
"2022-11-03T21:20:08","C1709",69,"sweet potato",9863,"H1709",49,"IP1709","true"
"2022-04-27T21:03:19","C1710",38,"bell peppers",5367,"H1710",27,"IP1710","false"
"2022-11-02T19:01:35","C1711",62,"potato",8846,"H1711",44,"IP1711","false"
"2023-03-20T13:13:46","C1712",55,"parsley",7919,"H1712",40,"IP1712","false"
"2022-10-30T20:52:06","C1713",69,"sweet potato",9815,"H1713",49,"IP1713","false"
"2022-07-20T04:33:46","C1714",38,"bell peppers",5395,"H1714",27,"IP1714","false"
"2022-10-16T14:50:50","C1715",43,"chili peppers",6082,"H1715",31,"IP1715","true"
"2022-07-05T13:46:20","C1716",35,"Cucumbers",5049,"H1716",25,"IP1716","false"
"2023-02-02T12:14:19","C1717",64,"potato",9154,"H1717",46,"IP1717","false"
"2022-12-19T13:33:25","C1718",7,"spinach",938,"H1718",5,"IP1718","false"
"2022-04-08T03:29:16","C1719",51,"cilantro",7243,"H1719",36,"IP1719","false"
"2022-05-13T05:23:09","C1720",2,"lettuce",259,"H1720",2,"IP1720","true"
"2022-12-15T04:19:11","C1721",16,"arugula",2242,"H1721",12,"IP1721","true"
"2022-05-30T00:47:43","C1722",69,"sweet potato",9807,"H1722",49,"IP1722","false"
"2023-02-09T10:51:51","C1723",52,"cilantro",7431,"H1723",37,"IP1723","false"
"2022-11-10T11:11:30","C1724",52,"cilantro",7374,"H1724",37,"IP1724","false"
"2022-07-03T09:09:13","C1725",44,"chili peppers",6200,"H1725",31,"IP1725","false"
"2022-07-01T13:18:17","C1726",61,"potato",8779,"H1726",44,"IP1726","true"
"2022-12-03T11:41:13","C1727",18,"arugula",2472,"H1727",13,"IP1727","false"
"2022-08-19T03:41:03","C1728",63,"potato",8956,"H1728",45,"IP1728","false"
"2022-12-30T12:39","C1729",42,"chili peppers",6022,"H1729",30,"IP1729","false"
"2022-05-12T11:50:46","C1730",65,"sweet potato",9307,"H1730",47,"IP1730","false"
"2022-08-26T02:18:35","C1731",10,"spinach",1416,"H1731",8,"IP1731","false"
"2022-10-06T00:31:26","C1732",6,"lettuce",786,"H1732",4,"IP1732","false"
"2022-08-23T12:55:17","C1733",9,"spinach",1181,"H1733",6,"IP1733","false"
"2022-07-18T17:29:02","C1734",67,"sweet potato",9529,"H1734",48,"IP1734","false"
"2022-07-15T10:33:21","C1735",5,"lettuce",609,"H1735",4,"IP1735","false"
"2023-01-06T02:30:21","C1736",11,"kale",1563,"H1736",8,"IP1736","true"
"2022-07-09T14:14:23","C1737",14,"kale",1972,"H1737",10,"IP1737","false"
"2022-12-02T18:08:51","C1738",37,"bell peppers",5200,"H1738",26,"IP1738","true"
"2022-04-14T08:34:26","C1739",40,"bell peppers",5660,"H1739",29,"IP1739","false"
"2023-02-22T23:20:45","C1740",47,"basil",6765,"H1740",34,"IP1740","false"
"2022-07-30T18:53:10","C1741",32,"Cucumbers",4604,"H1741",23,"IP1741","false"
"2022-12-12T23:42:04","C1742",38,"bell peppers",5395,"H1742",27,"IP1742","false"
"2023-01-19T23:45:26","C1743",12,"kale",1657,"H1743",9,"IP1743","true"
"2023-01-26T22:22:58","C1744",41,"chili peppers",5853,"H1744",29,"IP1744","false"
"2022-11-01T16:43:01","C1745",56,"parsley",7929,"H1745",40,"IP1745","false"
"2022-08-01T05:57:55","C1746",26,"Tomatoes",3681,"H1746",19,"IP1746","false"
"2022-10-28T16:14:59","C1747",58,"parsley",8313,"H1747",42,"IP1747","false"
"2022-05-26T00:19:40","C1748",31,"Cucumbers",4431,"H1748",22,"IP1748","false"
"2022-11-23T23:40:23","C1749",13,"kale",1774,"H1749",9,"IP1749","false"
"2022-06-20T22:58:53","C1750",21,"arugula",2908,"H1750",15,"IP1750","true"
"2022-09-15T13:25","C1751",39,"bell peppers",5566,"H1751",28,"IP1751","false"
"2022-03-28T13:09:52","C1752",19,"arugula",2646,"H1752",14,"IP1752","false"
"2022-05-25T06:47:17","C1753",19,"arugula",2698,"H1753",14,"IP1753","true"
"2022-07-02T15:36:50","C1754",47,"basil",6671,"H1754",34,"IP1754","false"
"2022-07-03T09:09:13","C1755",15,"kale",2074,"H1755",11,"IP1755","false"
"2022-12-25T18:38:35","C1756",60,"potato",8588,"H1756",43,"IP1756","false"
"2022-05-23T10:56:21","C1757",28,"Tomatoes",3958,"H1757",20,"IP1757","false"
"2022-10-25T00:33:07","C1758",45,"chili peppers",6396,"H1758",32,"IP1758","false"
"2022-12-13T08:28:15","C1759",19,"arugula",2675,"H1759",14,"IP1759","false"
"2022-07-11T10:05:18","C1760",35,"Cucumbers",4970,"H1760",25,"IP1760","false"
"2022-09-27T23:35:20","C1761",28,"Tomatoes",3938,"H1761",20,"IP1761","false"
"2022-10-10T18:31:51","C1762",28,"Tomatoes",4031,"H1762",20,"IP1762","true"
"2022-06-06T08:11:26","C1763",15,"kale",2104,"H1763",11,"IP1763","true"
"2022-10-21T17:37:26","C1764",15,"kale",2089,"H1764",11,"IP1764","false"
"2023-02-28T19:39:43","C1765",15,"kale",2053,"H1765",11,"IP1765","false"
"2023-02-02T03:28:08","C1766",46,"basil",6589,"H1766",33,"IP1766","false"
"2022-06-10T08:39:29","C1767",36,"bell peppers",5073,"H1767",26,"IP1767","false"
"2023-03-01T13:12:06","C1768",64,"potato",9118,"H1768",46,"IP1768","false"
"2022-12-08T05:41:39","C1769",22,"melons",3166,"H1769",16,"IP1769","false"
"2023-02-10T04:24:14","C1770",51,"cilantro",7251,"H1770",36,"IP1770","false"
"2022-11-17T01:02:51","C1771",12,"kale",1634,"H1771",9,"IP1771","true"
"2022-03-21T23:18:31","C1772",58,"parsley",8268,"H1772",41,"IP1772","true"
"2022-08-18T01:22:29","C1773",52,"cilantro",7352,"H1773",37,"IP1773","false"
"2022-05-15T10:00:16","C1774",5,"lettuce",740,"H1774",4,"IP1774","false"
"2022-07-24T13:48:01","C1775",67,"sweet potato",9566,"H1775",48,"IP1775","true"
"2023-02-20T01:11:15","C1776",5,"lettuce",630,"H1776",4,"IP1776","true"
"2023-02-03T05:46:41","C1777",56,"parsley",8055,"H1777",40,"IP1777","false"
"2022-09-25T01:25:51","C1778",62,"potato",8800,"H1778",44,"IP1778","false"
"2022-05-22T08:37:48","C1779",67,"sweet potato",9620,"H1779",48,"IP1779","true"
"2023-01-28T00:41:31","C1780",53,"cilantro",7550,"H1780",38,"IP1780","false"
"2022-08-06T08:44:32","C1781",1,"lettuce",140,"H1781",1,"IP1781","false"
"2022-09-29T19:26:16","C1782",28,"Tomatoes",3939,"H1782",20,"IP1782","false"
"2022-07-29T16:34:37","C1783",22,"melons",3180,"H1783",16,"IP1783","false"
"2022-06-14T17:53:43","C1784",19,"arugula",2708,"H1784",14,"IP1784","false"
"2022-08-26T19:50:57","C1785",64,"potato",9079,"H1785",45,"IP1785","false"
"2022-09-19T05:06:52","C1786",9,"spinach",1283,"H1786",7,"IP1786","false"
"2023-03-04T11:21:35","C1787",4,"lettuce",483,"H1787",3,"IP1787","false"
"2022-12-28T16:48:04","C1788",61,"potato",8744,"H1788",44,"IP1788","false"
"2022-07-25T16:06:34","C1789",38,"bell peppers",5373,"H1789",27,"IP1789","false"
"2022-09-19T22:39:14","C1790",27,"Tomatoes",3845,"H1790",20,"IP1790","false"
"2022-11-05T17:11:04","C1791",41,"chili peppers",5847,"H1791",29,"IP1791","false"
"2023-01-09T09:26:02","C1792",60,"parsley",8556,"H1792",43,"IP1792","false"
"2022-05-22T17:23:59","C1793",48,"basil",6796,"H1793",34,"IP1793","false"
"2022-07-02T06:50:39","C1794",35,"Cucumbers",4936,"H1794",25,"IP1794","false"
"2022-05-23T02:10:10","C1795",31,"Cucumbers",4458,"H1795",23,"IP1795","false"
"2023-02-23T16:53:07","C1796",27,"Tomatoes",3891,"H1796",20,"IP1796","false"
"2022-12-14T10:46:48","C1797",17,"arugula",2336,"H1797",12,"IP1797","true"
"2022-07-15T01:47:10","C1798",12,"kale",1668,"H1798",9,"IP1798","false"
"2022-09-07T03:42:43","C1799",61,"potato",8752,"H1799",44,"IP1799","false"
"2023-02-06T12:42:22","C1800",55,"parsley",7895,"H1800",40,"IP1800","false"
"2023-02-21T21:02:11","C1801",7,"spinach",994,"H1801",5,"IP1801","true"
"2022-09-08T23:33:39","C1802",35,"Cucumbers",4955,"H1802",25,"IP1802","false"
"2022-09-26T12:30:35","C1803",37,"bell peppers",5216,"H1803",26,"IP1803","false"
"2022-05-03T08:36:07","C1804",23,"melons",3308,"H1804",17,"IP1804","false"
"2023-02-03T14:32:52","C1805",10,"spinach",1354,"H1805",7,"IP1805","false"
"2023-03-11T18:45:18","C1806",52,"cilantro",7473,"H1806",37,"IP1806","false"
"2022-07-02T15:36:50","C1807",42,"chili peppers",5931,"H1807",30,"IP1807","false"
"2023-01-15T14:31:12","C1808",25,"melons",3593,"H1808",18,"IP1808","false"
"2023-01-15T23:17:23","C1809",26,"Tomatoes",3745,"H1809",19,"IP1809","false"
"2022-09-03T12:00:52","C1810",67,"sweet potato",9553,"H1810",48,"IP1810","false"
"2022-04-22T09:30:32","C1811",49,"basil",6945,"H1811",35,"IP1811","true"
"2022-05-27T02:38:13","C1812",24,"melons",3452,"H1812",18,"IP1812","true"
"2022-10-03T02:21:57","C1813",65,"sweet potato",9333,"H1813",47,"IP1813","false"
"2022-06-12T04:30:25","C1814",62,"potato",8889,"H1814",45,"IP1814","false"
"2022-12-06T18:36:54","C1815",17,"arugula",2364,"H1815",12,"IP1815","true"
"2023-02-10T13:10:25","C1816",42,"chili peppers",5914,"H1816",30,"IP1816","false"
"2022-08-12T13:49:41","C1817",17,"arugula",2324,"H1817",12,"IP1817","false"
"2022-06-24T05:54:33","C1818",45,"basil",6475,"H1818",33,"IP1818","false"
"2023-01-17T01:35:56","C1819",14,"kale",1913,"H1819",10,"IP1819","false"
"2022-07-27T20:43:41","C1820",1,"lettuce",103,"H1820",1,"IP1820","false"
"2022-06-26T10:31:40","C1821",30,"Tomatoes",4332,"H1821",22,"IP1821","false"
"2022-07-19T11:01:24","C1822",29,"Tomatoes",4052,"H1822",21,"IP1822","false"
"2023-01-11T22:49:20","C1823",22,"melons",3090,"H1823",16,"IP1823","false"
"2022-04-12T03:57:19","C1824",30,"Tomatoes",4272,"H1824",22,"IP1824","false"
"2022-06-26T10:31:40","C1825",58,"parsley",8305,"H1825",42,"IP1825","true"
"2022-08-29T09:14:15","C1826",29,"Tomatoes",4121,"H1826",21,"IP1826","false"
"2022-07-26T00:52:45","C1827",53,"cilantro",7630,"H1827",38,"IP1827","false"
"2022-11-05T17:11:04","C1828",24,"melons",3433,"H1828",17,"IP1828","false"
"2022-05-27T02:38:13","C1829",16,"arugula",2306,"H1829",12,"IP1829","false"
"2023-02-21T21:02:11","C1830",28,"Tomatoes",3995,"H1830",20,"IP1830","false"
"2022-06-15T02:39:54","C1831",2,"lettuce",233,"H1831",2,"IP1831","false"
"2023-03-20T13:13:46","C1832",56,"parsley",7957,"H1832",40,"IP1832","false"
"2022-10-12T23:08:58","C1833",35,"Cucumbers",4928,"H1833",25,"IP1833","true"
"2022-11-23T14:54:12","C1834",65,"potato",9260,"H1834",46,"IP1834","false"
"2022-05-30T00:47:43","C1835",60,"potato",8593,"H1835",43,"IP1835","true"
"2022-12-13T08:28:15","C1836",29,"Tomatoes",4111,"H1836",21,"IP1836","false"
"2022-04-03T09:28:51","C1837",32,"Cucumbers",4565,"H1837",23,"IP1837","true"
"2022-08-19T03:41:03","C1838",9,"spinach",1293,"H1838",7,"IP1838","false"
"2022-07-13T23:28:37","C1839",49,"basil",7032,"H1839",35,"IP1839","false"
"2022-06-18T00:49:23","C1840",16,"arugula",2251,"H1840",12,"IP1840","true"
"2022-03-31T20:05:33","C1841",23,"melons",3303,"H1841",17,"IP1841","true"
"2022-09-17T00:29:45","C1842",26,"Tomatoes",3732,"H1842",19,"IP1842","true"
"2022-04-16T04:25:22","C1843",45,"chili peppers",6380,"H1843",32,"IP1843","false"
"2022-09-25T10:12:02","C1844",4,"lettuce",466,"H1844",3,"IP1844","false"
"2022-09-27T14:49:09","C1845",22,"melons",3141,"H1845",16,"IP1845","false"
"2023-02-18T14:06:30","C1846",23,"melons",3201,"H1846",16,"IP1846","false"
"2023-03-05T22:26:20","C1847",16,"arugula",2314,"H1847",12,"IP1847","false"
"2022-08-20T14:45:47","C1848",38,"bell peppers",5453,"H1848",27,"IP1848","false"
"2022-11-12T07:02:25","C1849",33,"Cucumbers",4709,"H1849",24,"IP1849","false"
"2022-07-23T02:43:16","C1850",34,"Cucumbers",4774,"H1850",24,"IP1850","false"
"2022-06-07T19:16:11","C1851",57,"parsley",8127,"H1851",41,"IP1851","false"
"2023-01-17T01:35:56","C1852",9,"spinach",1198,"H1852",6,"IP1852","false"
"2022-12-25T01:06:12","C1853",41,"chili peppers",5860,"H1853",30,"IP1853","false"
"2022-07-29T07:48:26","C1854",17,"arugula",2351,"H1854",12,"IP1854","false"
"2022-12-14T19:33","C1855",54,"cilantro",7723,"H1855",39,"IP1855","true"
"2022-04-01T22:24:06","C1856",62,"potato",8902,"H1856",45,"IP1856","false"
"2023-01-26T13:36:47","C1857",37,"bell peppers",5279,"H1857",27,"IP1857","false"
"2022-03-31T11:19:22","C1858",63,"potato",9006,"H1858",45,"IP1858","false"
"2022-04-03T18:15:02","C1859",26,"Tomatoes",3703,"H1859",19,"IP1859","false"
"2022-10-02T08:49:34","C1860",68,"sweet potato",9718,"H1860",49,"IP1860","false"
"2022-05-23T02:10:10","C1861",41,"chili peppers",5851,"H1861",29,"IP1861","false"
"2022-11-10T11:11:30","C1862",56,"parsley",8008,"H1862",40,"IP1862","true"
"2023-02-24T10:25:29","C1863",54,"cilantro",7738,"H1863",39,"IP1863","false"
"2022-03-30T00:14:37","C1864",3,"lettuce",345,"H1864",2,"IP1864","true"
"2022-09-05T16:37:59","C1865",26,"Tomatoes",3694,"H1865",19,"IP1865","false"
"2022-08-09T15:40:12","C1866",61,"potato",8680,"H1866",43,"IP1866","true"
"2022-12-31T06:11:22","C1867",29,"Tomatoes",4168,"H1867",21,"IP1867","false"
"2022-09-22T20:48:44","C1868",60,"parsley",8554,"H1868",43,"IP1868","false"
"2023-02-19T16:25:04","C1869",6,"spinach",858,"H1869",5,"IP1869","false"
"2022-09-23T23:07:17","C1870",42,"chili peppers",5979,"H1870",30,"IP1870","false"
"2022-10-21T17:37:26","C1871",63,"potato",9011,"H1871",45,"IP1871","false"
"2022-07-20T13:19:58","C1872",43,"chili peppers",6186,"H1872",31,"IP1872","true"
"2022-09-15T13:25","C1873",33,"Cucumbers",4632,"H1873",23,"IP1873","false"
"2022-09-21T00:57:48","C1874",28,"Tomatoes",3967,"H1874",20,"IP1874","true"
"2022-08-02T08:16:29","C1875",61,"potato",8674,"H1875",43,"IP1875","false"
"2022-11-14T11:39:32","C1876",31,"Cucumbers",4358,"H1876",22,"IP1876","false"
"2022-11-21T01:30:54","C1877",14,"kale",1917,"H1877",10,"IP1877","false"
"2022-08-18T10:08:40","C1878",34,"Cucumbers",4840,"H1878",24,"IP1878","true"
"2022-07-17T06:24:17","C1879",25,"melons",3519,"H1879",18,"IP1879","false"
"2022-08-23T04:09:05","C1880",11,"kale",1541,"H1880",8,"IP1880","false"
"2022-12-29T19:06:38","C1881",23,"melons",3328,"H1881",17,"IP1881","false"
"2022-12-04T22:45:58","C1882",48,"basil",6839,"H1882",34,"IP1882","false"
"2022-12-29T19:06:38","C1883",49,"basil",7051,"H1883",35,"IP1883","false"
"2022-05-27T11:24:24","C1884",59,"parsley",8387,"H1884",42,"IP1884","false"
"2022-07-20T04:33:46","C1885",22,"melons",3126,"H1885",16,"IP1885","false"
"2022-09-26T21:16:47","C1886",14,"kale",1925,"H1886",10,"IP1886","false"
"2022-10-01T06:31:01","C1887",58,"parsley",8310,"H1887",42,"IP1887","false"
"2022-11-13T09:20:59","C1888",33,"Cucumbers",4755,"H1888",24,"IP1888","false"
"2023-01-25T20:04:24","C1889",59,"parsley",8358,"H1889",42,"IP1889","false"
"2022-11-07T04:15:49","C1890",34,"Cucumbers",4862,"H1890",25,"IP1890","true"
"2022-08-01T23:30:17","C1891",63,"potato",8988,"H1891",45,"IP1891","false"
"2023-01-02T10:48:29","C1892",56,"parsley",8059,"H1892",40,"IP1892","false"
"2022-04-05T05:19:47","C1893",39,"bell peppers",5519,"H1893",28,"IP1893","false"
"2023-03-11T01:12:56","C1894",14,"kale",1986,"H1894",10,"IP1894","false"
"2022-08-06T08:44:32","C1895",6,"lettuce",790,"H1895",4,"IP1895","false"
