"Date&Time","Harvesting_id","farm_name","subsequent_id","iph_id","item_name","quantity","location_id","field_id","mobile_id"
"2022-08-11T11:16:03","H1603","Potomac Vegetable Farms","C1603","1603","arugula",2446,17,3,13
"2022-08-02T16:47:35","H1604","Sunnydale Farm","C1604","1604","cilantro",7461,52,8,37
"2023-03-06T06:57:26","H1605","Red Barn Farms","IPH1605","1605","sweet potato",9761,68,10,49
"2022-04-08T20:46:34","H1606","roland farms","C1606","1606","Tomatoes",3664,26,4,19
"2022-05-06T06:30:31","H1607","Deep Root Farms","C1607","1607","parsley",8549,60,9,43
"2022-12-10T18:49:52","H1608","Stonehall Farm","C1608","1608","Tomatoes",4338,31,5,22
"2022-09-18T11:19:25","H1609","Orchard Valley Farm","C1609","1609","basil",6883,48,7,35
"2022-06-14T08:52:27","H1610","scissortail farms","C1610","1610","arugula",2894,20,4,15
"2022-05-27T11:09:19","H1611","Deep Root Farms","IPH1611","1611","potato",8857,62,9,44
"2022-08-19T03:25:58","H1612","Cerritos Farm","C1612","1612","kale",1603,11,2,8
"2022-12-18T19:45:58","H1613","Deep Root Farms","C1613","1613","parsley",8569,60,9,43
"2022-05-29T07:00:15","H1614","Sweetwater Farm ","C1614","1614","basil",6609,46,7,33
"2022-06-27T12:35:09","H1615","Meadowlark Farm","IPH1615","1615","sweet potato",9316,65,9,47
"2023-01-04T15:10:31","H1616","Sunny Fields Farm ","C1616","1616","bell peppers",5418,38,6,27
"2022-10-18T19:12:52","H1617","Hidden gems Farm","C1617","1617","lettuce",426,3,1,3
"2022-11-27T23:53:21","H1618","Orchard Valley Farm","C1618","1618","cilantro",7234,51,7,36
"2022-11-16T16:01:34","H1619","Mena Farm","C1619","1619","lettuce",700,5,2,4
"2022-08-14T09:25:32","H1620","Sunny Fields Farm ","C1620","1620","bell peppers",5567,39,6,28
"2022-12-23T13:46:23","H1621","Meadowlark Farm","IPH1621","1621","sweet potato",9363,66,9,47
"2022-09-10T19:09:30","H1622","Burnt Mill Farm","C1622","1622","Tomatoes",4061,29,5,21
"2023-01-25T02:16:57","H1623","Sunny Fields Farm ","C1623","1623","bell peppers",5389,38,6,27
"2022-07-17T06:09:12","H1624","Meadowbrook Farm","C1624","1624","parsley",7999,56,8,40
"2022-12-10T10:03:41","H1625","Deep Root Farms","IPH1625","1625","potato",8773,61,9,44
"2022-08-03T01:33:46","H1626","Orchard Valley Farm","C1626","1626","basil",7137,50,7,36
"2022-10-19T21:31:25","H1627","Deep Root Farms","IPH1627","1627","potato",8821,62,9,44
"2022-11-16T16:01:34","H1628","Cerritos Farm","C1628","1628","spinach",1226,9,2,7
"2022-08-15T11:44:06","H1629","roland farms","C1629","1629","Tomatoes",3657,26,4,19
"2022-10-05T15:30:10","H1630","scissortail farms","C1630","1630","arugula",2927,21,4,15
"2023-01-15T23:02:18","H1631","scissortail farms","C1631","1631","arugula",2868,20,4,15
"2022-07-26T18:10:03","H1632","Harvest Moon Farms","C1632","1632","chili peppers",5978,42,6,30
"2023-02-17T02:46:41","H1633","Sunny Fields Farm ","C1633","1633","bell peppers",5424,38,6,27
"2023-03-15T18:58:16","H1634","Meadowlark Farm","IPH1634","1634","potato",9291,65,9,46
"2022-03-28T04:08:36","H1635","Orchard Valley Farm","C1635","1635","basil",6996,49,7,35
"2022-04-23T20:20:12","H1636","Sunnydale Farm","C1636","1636","parsley",7895,55,8,40
"2023-01-21T10:35:05","H1637","Burnt Mill Farm","C1637","1637","Tomatoes",4132,29,5,21
"2022-07-21T15:23:26","H1638","Harvest Moon Farms","C1638","1638","chili peppers",5970,42,6,30
"2022-06-08T21:19:39","H1639","Burnt Mill Farm","C1639","1639","Tomatoes",3914,28,4,20
"2022-04-08T12:00:22","H1640","Stonehall Farm","C1640","1640","Cucumbers",4737,33,5,24
"2023-01-09T00:24:45","H1641","Red Barn Farms","IPH1641","1641","sweet potato",9838,69,10,49
"2022-04-18T08:47:24","H1642","Cerritos Farm","C1642","1642","spinach",1246,9,2,7
"2023-03-20T04:12:30","H1643","Starview Farms","C1643","1643","kale",1679,12,2,9
"2023-03-14T07:53:32","H1644","Deep Root Farms","C1644","1644","parsley",8528,60,9,43
"2022-10-02T08:34:29","H1645","Potomac Vegetable Farms","C1645","1645","kale",2205,16,3,11
"2023-03-13T14:21:09","H1646","roland farms","C1646","1646","Tomatoes",3733,26,4,19
"2022-06-26T19:02:47","H1647","roland farms","C1647","1647","melons",3311,23,4,17
"2023-01-08T06:52:23","H1648","Sunny Fields Farm ","C1648","1648","bell peppers",5570,39,6,28
"2023-01-20T17:02:43","H1649","Hidden gems Farm","C1649","1649","lettuce",445,3,1,3
"2022-07-27T02:56:14","H1650","Potomac Vegetable Farms","C1650","1650","arugula",2295,16,3,12
"2022-06-02T07:28:18","H1651","Potomac Vegetable Farms","C1651","1651","arugula",2704,19,3,14
"2023-02-17T20:19:03","H1652","Meadowlark Farm","IPH1652","1652","potato",9062,63,9,45
"2022-07-19T19:32:30","H1653","Deep Root Farms","C1653","1653","parsley",8542,60,9,43
"2022-10-19T12:45:14","H1654","Meadowlark Farm","IPH1654","1654","potato",9002,63,9,45
"2022-08-23T03:54","H1655","Stonehall Farm","C1655","1655","Cucumbers",4677,33,5,24
"2023-03-02T15:15:34","H1656","Stonehall Farm","C1656","1656","Cucumbers",4713,33,5,24
"2022-10-28T15:59:54","H1657","Harvest Moon Farms","C1657","1657","chili peppers",6298,44,7,32
"2022-05-03T08:21:02","H1658","Sunnydale Farm","C1658","1658","cilantro",7712,54,8,39
"2022-05-10T06:58:34","H1659","Starview Farms","C1659","1659","kale",1990,14,3,10
"2022-04-07T18:28","H1660","Sweetwater Farm ","C1660","1660","basil",6792,48,7,34
"2023-01-15T23:02:18","H1661","Red Barn Farms","IPH1661","1661","sweet potato",9655,68,10,48
"2023-02-10T04:09:09","H1662","Sweetwater Farm ","C1662","1662","basil",6855,48,7,34
"2022-10-25T00:18:02","H1663","Cerritos Farm","C1663","1663","spinach",1451,10,2,8
"2022-09-27T14:34:04","H1664","Sweetwater Farm ","C1664","1664","basil",6839,48,7,34
"2022-11-12T06:47:20","H1665","Deep Root Farms","IPH1665","1665","potato",8788,62,9,44
"2022-09-19T13:37:58","H1666","Potomac Vegetable Farms","C1666","1666","arugula",2584,18,3,13
"2022-07-23T02:28:11","H1667","Mena Farm","C1667","1667","lettuce",639,5,1,4
"2023-02-21T20:47:06","H1668","Potomac Vegetable Farms","C1668","1668","arugula",2563,18,3,13
"2022-05-15T09:45:11","H1669","scissortail farms","C1669","1669","arugula",2887,20,4,15
"2022-06-28T23:39:54","H1670","scissortail farms","C1670","1670","arugula",2706,19,3,14
"2022-05-11T09:17:08","H1671","Deep Root Farms","IPH1671","1671","potato",8860,62,9,44
"2022-08-08T13:06:34","H1672","Harvest Moon Farms","C1672","1672","chili peppers",5896,41,6,30
"2023-01-15T05:29:55","H1673","Hidden gems Farm","C1673","1673","lettuce",111,1,1,1
"2022-04-16T21:42:39","H1674","Harvest Moon Farms","C1674","1674","chili peppers",6141,43,6,31
"2022-05-07T00:02:54","H1675","Deep Root Farms","C1675","1675","parsley",8537,60,9,43
"2022-10-19T03:59:03","H1676","Harvest Moon Farms","C1676","1676","chili peppers",5903,41,6,30
"2022-06-04T03:19:14","H1677","Orchard Valley Farm","C1677","1677","cilantro",7253,51,8,36
"2023-01-03T21:38:09","H1678","Sweetwater Farm ","C1678","1678","basil",6736,47,7,34
"2022-09-25T18:43:08","H1679","Sunnydale Farm","C1679","1679","cilantro",7837,55,8,39
"2023-02-16T00:28:07","H1680","Sunnydale Farm","C1680","1680","cilantro",7410,52,8,37
"2023-02-02T20:45:25","H1681","scissortail farms","C1681","1681","melons",3165,22,4,16
"2023-02-11T15:13:53","H1682","Mena Farm","C1682","1682","spinach",1057,8,2,6
"2022-07-22T17:42","H1683","Potomac Vegetable Farms","C1683","1683","arugula",2402,17,3,12
"2023-01-01T17:01:02","H1684","Stonehall Farm","C1684","1684","Cucumbers",4549,32,5,23
"2022-05-26T00:04:35","H1685","Red Barn Farms","IPH1685","1685","sweet potato",9522,67,10,48
"2023-01-15T05:29:55","H1686","roland farms","C1686","1686","melons",3481,25,4,18
"2023-01-28T17:58:49","H1687","Mena Farm","C1687","1687","spinach",942,7,2,5
"2023-01-01T08:14:51","H1688","Hidden gems Farm","C1688","1688","lettuce",565,4,1,3
"2022-10-26T11:22:47","H1689","Deep Root Farms","C1689","1689","parsley",8507,60,9,43
"2022-11-10T02:10:13","H1690","Mena Farm","C1690","1690","lettuce",680,5,2,4
"2022-05-05T21:44:20","H1691","Deep Root Farms","IPH1691","1691","potato",8932,63,9,45
"2022-12-15T04:04:06","H1692","Mena Farm","C1692","1692","spinach",936,7,2,5
"2022-07-15T19:04:27","H1693","Sunny Fields Farm ","C1693","1693","bell peppers",5333,37,6,27
"2023-01-07T04:33:50","H1694","Orchard Valley Farm","C1694","1694","cilantro",7309,51,8,37
"2022-06-21T07:29:59","H1695","Sweetwater Farm ","C1695","1695","basil",6608,46,7,33
"2022-04-11T10:09:52","H1696","Deep Root Farms","IPH1696","1696","potato",8650,61,9,43
"2022-08-16T14:02:39","H1697","Stonehall Farm","C1697","1697","Tomatoes",4294,30,5,22
"2022-11-24T16:57:40","H1698","Stonehall Farm","C1698","1698","Cucumbers",4716,33,5,24
"2022-06-02T16:14:29","H1699","Orchard Valley Farm","C1699","1699","basil",6953,49,7,35
"2022-06-13T06:33:53","H1700","scissortail farms","C1700","1700","melons",2930,21,4,15
"2022-12-09T07:45:07","H1701","Mena Farm","C1701","1701","lettuce",686,5,2,4
"2022-04-12T03:42:14","H1702","Hidden gems Farm","C1702","1702","lettuce",106,1,1,1
"2022-07-11T09:50:13","H1703","Deep Root Farms","IPH1703","1703","potato",8611,60,9,43
"2022-11-17T00:47:46","H1704","Potomac Vegetable Farms","C1704","1704","arugula",2421,17,3,12
"2022-10-08T13:39:39","H1705","Hidden gems Farm","C1705","1705","lettuce",406,3,1,3
"2023-03-20T04:12:30","H1706","Potomac Vegetable Farms","C1706","1706","arugula",2265,16,3,12
"2022-08-31T22:22:29","H1707","Meadowbrook Farm","C1707","1707","parsley",8253,58,8,41
"2022-09-24T16:24:35","H1708","Orchard Valley Farm","C1708","1708","basil",7059,50,7,35
"2022-11-05T08:09:48","H1709","Red Barn Farms","IPH1709","1709","sweet potato",9863,69,10,49
"2022-10-08T04:53:28","H1710","Sunny Fields Farm ","C1710","1710","bell peppers",5367,38,6,27
"2022-05-11T00:30:57","H1711","Deep Root Farms","IPH1711","1711","potato",8846,62,9,44
"2022-05-12T11:35:41","H1712","Meadowbrook Farm","C1712","1712","parsley",7919,55,8,40
"2022-11-10T10:56:25","H1713","Red Barn Farms","IPH1713","1713","sweet potato",9815,69,10,49
"2022-10-24T15:31:51","H1714","Sunny Fields Farm ","C1714","1714","bell peppers",5395,38,6,27
"2022-06-06T07:56:21","H1715","Harvest Moon Farms","C1715","1715","chili peppers",6082,43,6,31
"2022-04-03T17:59:57","H1716","Green Acres Farm","C1716","1716","Cucumbers",5049,35,5,25
"2022-06-09T23:38:13","H1717","Meadowlark Farm","IPH1717","1717","potato",9154,64,9,46
"2023-01-10T11:29:30","H1718","Mena Farm","C1718","1718","spinach",938,7,2,5
"2022-10-12T22:53:53","H1719","Orchard Valley Farm","C1719","1719","cilantro",7243,51,7,36
"2022-12-27T14:14:26","H1720","Hidden gems Farm","C1720","1720","lettuce",259,2,1,2
"2022-09-15T04:23:44","H1721","Potomac Vegetable Farms","C1721","1721","arugula",2242,16,3,12
"2022-08-30T20:03:55","H1722","Red Barn Farms","IPH1722","1722","sweet potato",9807,69,10,49
"2022-04-26T18:29:41","H1723","Sunnydale Farm","C1723","1723","cilantro",7431,52,8,37
"2022-09-20T15:56:32","H1724","Orchard Valley Farm","C1724","1724","cilantro",7374,52,8,37
"2022-05-08T19:53:50","H1725","Harvest Moon Farms","C1725","1725","chili peppers",6200,44,7,31
"2022-08-24T23:44:56","H1726","Deep Root Farms","IPH1726","1726","potato",8779,61,9,44
"2023-02-07T05:59:39","H1727","Potomac Vegetable Farms","C1727","1727","arugula",2472,18,3,13
"2022-07-08T02:54:33","H1728","Deep Root Farms","IPH1728","1728","potato",8956,63,9,45
"2023-02-17T20:19:03","H1729","Harvest Moon Farms","C1729","1729","chili peppers",6022,42,6,30
"2022-09-19T13:37:58","H1730","Meadowlark Farm","IPH1730","1730","sweet potato",9307,65,9,47
"2022-04-24T13:52:34","H1731","Cerritos Farm","C1731","1731","spinach",1416,10,2,8
"2022-05-31T02:51:11","H1732","Mena Farm","C1732","1732","lettuce",786,6,2,4
"2022-11-08T06:19:18","H1733","Cerritos Farm","C1733","1733","spinach",1181,9,2,6
"2023-02-02T11:59:14","H1734","Red Barn Farms","IPH1734","1734","sweet potato",9529,67,10,48
"2022-05-03T08:21:02","H1735","Hidden gems Farm","C1735","1735","lettuce",609,5,1,4
"2022-11-30T22:02:50","H1736","Cerritos Farm","C1736","1736","kale",1563,11,2,8
"2022-11-07T12:46:55","H1737","Starview Farms","C1737","1737","kale",1972,14,3,10
"2022-03-23T01:22","H1738","Green Acres Farm","C1738","1738","bell peppers",5200,37,6,26
"2022-12-19T04:32:09","H1739","Sunny Fields Farm ","C1739","1739","bell peppers",5660,40,6,29
"2023-01-11T22:34:15","H1740","Sweetwater Farm ","C1740","1740","basil",6765,47,7,34
"2022-04-30T01:25:21","H1741","Stonehall Farm","C1741","1741","Cucumbers",4604,32,5,23
"2022-09-14T10:51:22","H1742","Sunny Fields Farm ","C1742","1742","bell peppers",5395,38,6,27
"2022-08-29T17:45:21","H1743","Cerritos Farm","C1743","1743","kale",1657,12,2,9
"2022-06-18T09:20:30","H1744","Harvest Moon Farms","C1744","1744","chili peppers",5853,41,6,29
"2022-05-19T18:59:25","H1745","Meadowbrook Farm","C1745","1745","parsley",7929,56,8,40
"2022-12-26T11:55:52","H1746","roland farms","C1746","1746","Tomatoes",3681,26,4,19
"2022-07-18T17:13:57","H1747","Meadowbrook Farm","C1747","1747","parsley",8313,58,8,42
"2023-03-14T07:53:32","H1748","Stonehall Farm","C1748","1748","Cucumbers",4431,31,5,22
"2022-06-01T22:42:07","H1749","Starview Farms","C1749","1749","kale",1774,13,3,9
"2022-12-12T14:40:48","H1750","scissortail farms","C1750","1750","arugula",2908,21,4,15
"2022-10-06T09:02:32","H1751","Sunny Fields Farm ","C1751","1751","bell peppers",5566,39,6,28
"2022-12-25T00:51:07","H1752","Potomac Vegetable Farms","C1752","1752","arugula",2646,19,3,14
"2023-01-06T02:15:16","H1753","Potomac Vegetable Farms","C1753","1753","arugula",2698,19,3,14
"2022-09-21T18:15:05","H1754","Sweetwater Farm ","C1754","1754","basil",6671,47,7,34
"2022-10-16T05:49:34","H1755","Starview Farms","C1755","1755","kale",2074,15,3,11
"2023-02-21T20:47:06","H1756","Deep Root Farms","IPH1756","1756","potato",8588,60,9,43
"2022-04-08T12:00:22","H1757","Burnt Mill Farm","C1757","1757","Tomatoes",3958,28,5,20
"2022-09-18T20:05:36","H1758","Sweetwater Farm ","C1758","1758","chili peppers",6396,45,7,32
"2022-07-11T18:36:25","H1759","Potomac Vegetable Farms","C1759","1759","arugula",2675,19,3,14
"2022-11-08T23:51:40","H1760","Green Acres Farm","C1760","1760","Cucumbers",4970,35,5,25
"2022-04-13T06:00:48","H1761","Burnt Mill Farm","C1761","1761","Tomatoes",3938,28,4,20
"2022-08-01T14:29:01","H1762","Burnt Mill Farm","C1762","1762","Tomatoes",4031,28,5,20
"2022-11-07T12:46:55","H1763","Starview Farms","C1763","1763","kale",2104,15,3,11
"2022-10-08T22:25:50","H1764","Starview Farms","C1764","1764","kale",2089,15,3,11
"2022-07-03T08:54:08","H1765","Starview Farms","C1765","1765","kale",2053,15,3,11
"2022-04-08T12:00:22","H1766","Sweetwater Farm ","C1766","1766","basil",6589,46,7,33
"2022-10-30T11:50:49","H1767","Green Acres Farm","C1767","1767","bell peppers",5073,36,6,26
"2023-02-14T22:09:34","H1768","Meadowlark Farm","IPH1768","1768","potato",9118,64,9,46
"2022-10-01T06:15:56","H1769","scissortail farms","C1769","1769","melons",3166,22,4,16
"2022-03-24T12:26:44","H1770","Orchard Valley Farm","C1770","1770","cilantro",7251,51,8,36
"2022-06-11T10:42:57","H1771","Cerritos Farm","C1771","1771","kale",1634,12,2,9
"2023-02-11T06:27:42","H1772","Meadowbrook Farm","C1772","1772","parsley",8268,58,8,41
"2022-06-09T23:38:13","H1773","Orchard Valley Farm","C1773","1773","cilantro",7352,52,8,37
"2022-08-31T13:36:17","H1774","Mena Farm","C1774","1774","lettuce",740,5,2,4
"2022-04-08T12:00:22","H1775","Red Barn Farms","IPH1775","1775","sweet potato",9566,67,10,48
"2022-11-02T10:00:19","H1776","Mena Farm","C1776","1776","lettuce",630,5,1,4
"2023-01-16T07:48:29","H1777","Meadowbrook Farm","C1777","1777","parsley",8055,56,8,40
"2022-11-18T20:38:41","H1778","Deep Root Farms","IPH1778","1778","potato",8800,62,9,44
"2022-06-18T00:34:18","H1779","Red Barn Farms","IPH1779","1779","sweet potato",9620,67,10,48
"2022-11-08T15:05:29","H1780","Sunnydale Farm","C1780","1780","cilantro",7550,53,8,38
"2022-05-04T01:53:24","H1781","Hidden gems Farm","C1781","1781","lettuce",140,1,1,1
"2022-06-28T14:53:42","H1782","Burnt Mill Farm","C1782","1782","Tomatoes",3939,28,4,20
"2023-01-25T11:03:08","H1783","scissortail farms","C1783","1783","melons",3180,22,4,16
"2022-12-25T18:23:30","H1784","scissortail farms","C1784","1784","arugula",2708,19,3,14
"2022-12-21T09:09:16","H1785","Meadowlark Farm","IPH1785","1785","potato",9079,64,9,45
"2023-01-20T17:02:43","H1786","Cerritos Farm","C1786","1786","spinach",1283,9,2,7
"2022-09-27T23:20:15","H1787","Hidden gems Farm","C1787","1787","lettuce",483,4,1,3
"2022-05-23T10:41:16","H1788","Deep Root Farms","IPH1788","1788","potato",8744,61,9,44
"2023-02-16T09:14:18","H1789","Sunny Fields Farm ","C1789","1789","bell peppers",5373,38,6,27
"2022-11-17T09:33:57","H1790","Burnt Mill Farm","C1790","1790","Tomatoes",3845,27,4,20
"2022-06-22T09:48:32","H1791","Harvest Moon Farms","C1791","1791","chili peppers",5847,41,6,29
"2022-11-30T04:30:28","H1792","Deep Root Farms","C1792","1792","parsley",8556,60,9,43
"2023-02-25T12:28:58","H1793","Sweetwater Farm ","C1793","1793","basil",6796,48,7,34
"2022-08-01T05:42:50","H1794","Green Acres Farm","C1794","1794","Cucumbers",4936,35,5,25
"2023-02-14T13:23:23","H1795","Stonehall Farm","C1795","1795","Cucumbers",4458,31,5,23
"2022-08-14T18:11:43","H1796","Burnt Mill Farm","C1796","1796","Tomatoes",3891,27,4,20
"2022-11-29T02:11:54","H1797","Potomac Vegetable Farms","C1797","1797","arugula",2336,17,3,12
"2023-02-01T18:26:52","H1798","Starview Farms","C1798","1798","kale",1668,12,2,9
"2022-06-26T10:16:35","H1799","Deep Root Farms","IPH1799","1799","potato",8752,61,9,44
"2022-06-19T02:52:52","H1800","Sunnydale Farm","C1800","1800","parsley",7895,55,8,40
"2023-02-13T19:51","H1801","Mena Farm","C1801","1801","spinach",994,7,2,5
"2022-09-01T07:08:40","H1802","Green Acres Farm","C1802","1802","Cucumbers",4955,35,5,25
"2022-11-03T21:05:03","H1803","Green Acres Farm","C1803","1803","bell peppers",5216,37,6,26
"2022-10-25T17:50:24","H1804","roland farms","C1804","1804","melons",3308,23,4,17
"2022-04-19T02:19:46","H1805","Cerritos Farm","C1805","1805","spinach",1354,10,2,7
"2022-03-26T08:17:40","H1806","Sunnydale Farm","C1806","1806","cilantro",7473,52,8,37
"2022-08-30T11:17:44","H1807","Harvest Moon Farms","C1807","1807","chili peppers",5931,42,6,30
"2022-10-30T20:37:01","H1808","roland farms","C1808","1808","melons",3593,25,4,18
"2022-05-25T15:18:23","H1809","roland farms","C1809","1809","Tomatoes",3745,26,4,19
"2022-04-20T04:38:20","H1810","Red Barn Farms","IPH1810","1810","sweet potato",9553,67,10,48
"2023-01-13T09:39","H1811","Orchard Valley Farm","C1811","1811","basil",6945,49,7,35
"2022-09-18T02:33:14","H1812","roland farms","C1812","1812","melons",3452,24,4,18
"2023-02-03T05:31:36","H1813","Meadowlark Farm","IPH1813","1813","sweet potato",9333,65,9,47
"2022-04-12T12:28:25","H1814","Deep Root Farms","IPH1814","1814","potato",8889,62,9,45
"2022-11-26T04:02:25","H1815","Potomac Vegetable Farms","C1815","1815","arugula",2364,17,3,12
"2022-10-29T09:32:16","H1816","Harvest Moon Farms","C1816","1816","chili peppers",5914,42,6,30
"2022-03-29T15:13:21","H1817","Potomac Vegetable Farms","C1817","1817","arugula",2324,17,3,12
"2022-12-29T01:19:10","H1818","Sweetwater Farm ","C1818","1818","basil",6475,45,7,33
"2022-07-06T07:03:37","H1819","Starview Farms","C1819","1819","kale",1913,14,3,10
"2022-08-10T08:57:29","H1820","Hidden gems Farm","C1820","1820","lettuce",103,1,1,1
"2023-02-28T10:38:27","H1821","Stonehall Farm","C1821","1821","Tomatoes",4332,30,5,22
"2022-09-07T03:27:38","H1822","Burnt Mill Farm","C1822","1822","Tomatoes",4052,29,5,21
"2022-10-21T08:36:10","H1823","scissortail farms","C1823","1823","melons",3090,22,4,16
"2023-01-01T08:14:51","H1824","Stonehall Farm","C1824","1824","Tomatoes",4272,30,5,22
"2023-03-11T09:44:02","H1825","Meadowbrook Farm","C1825","1825","parsley",8305,58,8,42
"2022-11-18T11:52:30","H1826","Burnt Mill Farm","C1826","1826","Tomatoes",4121,29,5,21
"2022-11-15T22:29:12","H1827","Sunnydale Farm","C1827","1827","cilantro",7630,53,8,38
"2022-09-24T16:24:35","H1828","roland farms","C1828","1828","melons",3433,24,4,17
"2022-08-14T00:39:21","H1829","Potomac Vegetable Farms","C1829","1829","arugula",2306,16,3,12
"2022-06-01T13:55:56","H1830","Burnt Mill Farm","C1830","1830","Tomatoes",3995,28,5,20
"2023-02-12T08:46:16","H1831","Hidden gems Farm","C1831","1831","lettuce",233,2,1,2
"2023-03-20T21:44:53","H1832","Meadowbrook Farm","C1832","1832","parsley",7957,56,8,40
"2022-10-03T19:39:14","H1833","Green Acres Farm","C1833","1833","Cucumbers",4928,35,5,25
"2023-03-07T00:29:48","H1834","Meadowlark Farm","IPH1834","1834","potato",9260,65,9,46
"2022-07-25T07:05:18","H1835","Deep Root Farms","IPH1835","1835","potato",8593,60,9,43
"2022-06-14T17:38:38","H1836","Burnt Mill Farm","C1836","1836","Tomatoes",4111,29,5,21
"2022-12-16T06:22:39","H1837","Stonehall Farm","C1837","1837","Cucumbers",4565,32,5,23
"2022-11-25T01:43:51","H1838","Cerritos Farm","C1838","1838","spinach",1293,9,2,7
"2022-11-07T12:46:55","H1839","Orchard Valley Farm","C1839","1839","basil",7032,49,7,35
"2022-06-25T07:58:02","H1840","Potomac Vegetable Farms","C1840","1840","arugula",2251,16,3,12
"2022-08-17T07:35:02","H1841","roland farms","C1841","1841","melons",3303,23,4,17
"2022-03-23T01:22","H1842","roland farms","C1842","1842","Tomatoes",3732,26,4,19
"2022-06-16T13:29:34","H1843","Sweetwater Farm ","C1843","1843","chili peppers",6380,45,7,32
"2023-02-03T23:03:59","H1844","Hidden gems Farm","C1844","1844","lettuce",466,4,1,3
"2022-07-13T05:41:09","H1845","scissortail farms","C1845","1845","melons",3141,22,4,16
"2022-11-26T21:34:47","H1846","scissortail farms","C1846","1846","melons",3201,23,4,16
"2022-09-13T08:32:48","H1847","Potomac Vegetable Farms","C1847","1847","arugula",2314,16,3,12
"2022-12-16T15:08:50","H1848","Sunny Fields Farm ","C1848","1848","bell peppers",5453,38,6,27
"2022-08-28T15:26:48","H1849","Stonehall Farm","C1849","1849","Cucumbers",4709,33,5,24
"2022-07-25T07:05:18","H1850","Stonehall Farm","C1850","1850","Cucumbers",4774,34,5,24
"2023-01-28T09:12:38","H1851","Meadowbrook Farm","C1851","1851","parsley",8127,57,8,41
"2022-09-25T18:43:08","H1852","Cerritos Farm","C1852","1852","spinach",1198,9,2,6
"2023-03-06T15:43:37","H1853","Harvest Moon Farms","C1853","1853","chili peppers",5860,41,6,30
"2022-08-06T08:29:27","H1854","Potomac Vegetable Farms","C1854","1854","arugula",2351,17,3,12
"2022-12-27T05:28:14","H1855","Sunnydale Farm","C1855","1855","cilantro",7723,54,8,39
"2023-03-21T06:31:04","H1856","Deep Root Farms","IPH1856","1856","potato",8902,62,9,45
"2022-08-13T15:53:10","H1857","Green Acres Farm","C1857","1857","bell peppers",5279,37,6,27
"2022-06-26T10:16:35","H1858","Meadowlark Farm","IPH1858","1858","potato",9006,63,9,45
"2022-04-15T19:24:06","H1859","roland farms","C1859","1859","Tomatoes",3703,26,4,19
"2022-03-30T08:45:43","H1860","Red Barn Farms","IPH1860","1860","sweet potato",9718,68,10,49
"2022-05-04T10:39:36","H1861","Harvest Moon Farms","C1861","1861","chili peppers",5851,41,6,29
"2022-12-27T14:14:26","H1862","Meadowbrook Farm","C1862","1862","parsley",8008,56,8,40
"2022-10-20T23:49:59","H1863","Sunnydale Farm","C1863","1863","cilantro",7738,54,8,39
"2022-05-27T11:09:19","H1864","Hidden gems Farm","C1864","1864","lettuce",345,3,1,2
"2022-09-06T01:09:05","H1865","roland farms","C1865","1865","Tomatoes",3694,26,4,19
"2022-12-05T16:03:15","H1866","Deep Root Farms","IPH1866","1866","potato",8680,61,9,43
"2023-01-08T15:38:34","H1867","Burnt Mill Farm","C1867","1867","Tomatoes",4168,29,5,21
"2022-05-30T09:18:49","H1868","Deep Root Farms","C1868","1868","parsley",8554,60,9,43
"2023-02-19T16:09:59","H1869","Mena Farm","C1869","1869","spinach",858,6,2,5
"2023-01-11T05:01:52","H1870","Harvest Moon Farms","C1870","1870","chili peppers",5979,42,6,30
"2022-07-26T09:23:51","H1871","Meadowlark Farm","IPH1871","1871","potato",9011,63,9,45
"2022-11-29T19:44:17","H1872","Harvest Moon Farms","C1872","1872","chili peppers",6186,43,7,31
"2022-12-22T11:27:49","H1873","Stonehall Farm","C1873","1873","Cucumbers",4632,33,5,23
"2022-06-08T03:47:17","H1874","Burnt Mill Farm","C1874","1874","Tomatoes",3967,28,5,20
"2022-10-08T13:39:39","H1875","Deep Root Farms","IPH1875","1875","potato",8674,61,9,43
"2022-07-28T14:00:58","H1876","Stonehall Farm","C1876","1876","Cucumbers",4358,31,5,22
"2022-10-23T04:27:06","H1877","Starview Farms","C1877","1877","kale",1917,14,3,10
"2022-05-26T08:50:46","H1878","Green Acres Farm","C1878","1878","Cucumbers",4840,34,5,24
"2023-02-28T19:24:38","H1879","roland farms","C1879","1879","melons",3519,25,4,18
"2022-12-26T03:09:41","H1880","Cerritos Farm","C1880","1880","kale",1541,11,2,8
"2022-10-29T18:18:27","H1881","roland farms","C1881","1881","melons",3328,23,4,17
"2023-01-15T23:02:18","H1882","Sweetwater Farm ","C1882","1882","basil",6839,48,7,34
"2022-11-13T00:19:43","H1883","Orchard Valley Farm","C1883","1883","basil",7051,49,7,35
"2022-06-08T12:33:28","H1884","Meadowbrook Farm","C1884","1884","parsley",8387,59,9,42
"2022-11-16T16:01:34","H1885","scissortail farms","C1885","1885","melons",3126,22,4,16
"2022-07-27T11:42:25","H1886","Starview Farms","C1886","1886","kale",1925,14,3,10
"2022-11-17T00:47:46","H1887","Meadowbrook Farm","C1887","1887","parsley",8310,58,8,42
"2022-07-22T17:42","H1888","Stonehall Farm","C1888","1888","Cucumbers",4755,33,5,24
"2022-05-12T02:49:30","H1889","Meadowbrook Farm","C1889","1889","parsley",8358,59,9,42
