"Received_Date","Quantity","Receiver_ID","Product_Desc","Location_from_ID","Location_to_ID","Subsequent_ID","Outbreak"
"2022-08-09",641,"R3735","Gold Fish",83,83,"SHP3735","no"
"2021-12-20",868,"R3736","Claws Crab Meat",118,118,"SHP3736","yes"
"2021-10-13",804,"R3737","Lump Crab Meat",108,108,"SHP3737","no"
"2022-07-16",189,"R3738","Shrimp",14,14,"SHP3738","no"
"2022-10-16",103,"R3739","Salmon",1,1,"SHP3739","no"
"2021-09-01",743,"R3740","Jumbo Lump Crab MEat",99,99,"SHP3740","no"
"2022-11-29",935,"R3741","COLOSSAL LUMP crab Meat",128,128,"SHP3741","yes"
"2022-01-08",915,"R3742","COLOSSAL LUMP crab Meat",125,125,"SHP3742","yes"
"2023-03-16",692,"R3743","Red_Snaper_Fish",91,91,"SHP3743","no"
"2023-01-07",608,"R3744","Frog_fish",78,78,"SHP3744","no"
"2021-12-03",133,"R3745","Salmon",6,6,"SHP3745","no"
"2022-04-30",706,"R3746","Red_Snaper_Fish",93,93,"SHP3746","no"
"2023-02-03",582,"R3747","Frog_fish",74,74,"SHP3747","no"
"2021-12-29",230,"R3748","Crab or Crab Meat",21,21,"SHP3748","no"
"2022-03-13",245,"R3749","Lobster",23,23,"SHP3749","no"
"2022-01-11",311,"R3750","Tuna",33,33,"SHP3750","no"
"2022-12-01",342,"R3751","White_Fish",38,38,"SHP3751","no"
"2022-12-30",335,"R3752","Tuna",37,37,"SHP3752","no"
"2021-11-15",256,"R3753","Lobster",25,25,"SHP3753","no"
"2021-11-03",883,"R3754","Claws Crab Meat",120,120,"SHP3754","yes"
"2022-12-22",360,"R3755","White_Fish",41,41,"SHP3755","no"
"2022-06-22",735,"R3756","Jumbo Lump Crab MEat",98,98,"SHP3756","no"
"2021-11-21",331,"R3757","Tuna",36,36,"SHP3757","no"
"2022-12-24",254,"R3758","Lobster",24,24,"SHP3758","no"
"2022-12-17",674,"R3759","Red_Snaper_Fish",88,88,"SHP3759","no"
"2022-08-13",924,"R3760","COLOSSAL LUMP crab Meat",126,126,"SHP3760","yes"
"2023-02-18",245,"R3761","Lobster",23,23,"SHP3761","no"
"2022-02-25",722,"R3762","Jumbo Lump Crab MEat",96,96,"SHP3762","no"
"2021-09-27",879,"R3763","Claws Crab Meat",120,120,"SHP3763","yes"
"2022-10-17",899,"R3764","Claws Crab Meat",123,123,"SHP3764","yes"
"2022-03-18",705,"R3765","Red_Snaper_Fish",93,93,"SHP3765","no"
"2021-09-04",317,"R3766","Tuna",34,34,"SHP3766","no"
"2022-03-04",704,"R3767","Red_Snaper_Fish",93,93,"SHP3767","no"
"2021-10-27",182,"R3768","Shrimp",13,13,"SHP3768","no"
"2021-11-27",527,"R3769","File_Fish",66,66,"SHP3769","no"
"2022-11-04",164,"R3770","Shrimp",11,11,"SHP3770","no"
"2022-02-01",530,"R3771","File_Fish",66,66,"SHP3771","no"
"2022-10-21",859,"R3772","Claws Crab Meat",117,117,"SHP3772","yes"
"2022-10-29",221,"R3773","Crab or Crab Meat",19,19,"SHP3773","no"
"2021-08-07",581,"R3774","Frog_fish",74,74,"SHP3774","no"
"2022-05-28",886,"R3775","Claws Crab Meat",121,121,"SHP3775","yes"
"2023-02-24",924,"R3776","COLOSSAL LUMP crab Meat",126,126,"SHP3776","yes"
"2022-12-02",324,"R3777","Tuna",35,35,"SHP3777","no"
"2022-05-21",349,"R3778","White_Fish",39,39,"SHP3778","no"
"2022-11-03",102,"R3779","Salmon",1,1,"SHP3779","no"
"2021-08-23",923,"R3780","COLOSSAL LUMP crab Meat",126,126,"SHP3780","yes"
"2022-11-23",885,"R3781","Claws Crab Meat",121,121,"SHP3781","yes"
"2022-01-17",459,"R3782","Ballon_Fish",56,56,"SHP3782","no"
"2023-02-09",370,"R3783","White_Fish",42,42,"SHP3783","no"
"2022-10-11",406,"R3784","Angel_Fish",48,48,"SHP3784","no"
"2022-07-19",325,"R3785","Tuna",35,35,"SHP3785","no"
"2022-12-25",623,"R3786","Gold Fish",81,81,"SHP3786","no"
"2022-09-27",656,"R3787","Gold Fish",86,86,"SHP3787","no"
"2021-08-19",172,"R3788","Shrimp",12,12,"SHP3788","no"
"2021-08-14",554,"R3789","File_Fish",70,70,"SHP3789","no"
"2023-01-17",616,"R3790","Frog_fish",79,79,"SHP3790","no"
"2023-01-01",750,"R3791","Jumbo Lump Crab MEat",100,100,"SHP3791","no"
"2022-11-25",557,"R3792","File_Fish",71,71,"SHP3792","no"
"2022-12-12",447,"R3793","Ballon_Fish",54,54,"SHP3793","no"
"2022-12-26",197,"R3794","Crab or Crab Meat",16,16,"SHP3794","no"
"2022-11-24",403,"R3795","Angel_Fish",47,47,"SHP3795","no"
"2021-12-30",337,"R3796","Tuna",37,37,"SHP3796","no"
"2022-04-23",472,"R3797","Ballon_Fish",58,58,"SHP3797","no"
"2022-08-18",787,"R3798","Lump Crab Meat",106,106,"SHP3798","no"
"2022-01-21",460,"R3799","Ballon_Fish",56,56,"SHP3799","no"
"2022-12-12",365,"R3800","White_Fish",41,41,"SHP3800","no"
"2022-03-31",748,"R3801","Jumbo Lump Crab MEat",100,100,"SHP3801","no"
"2022-10-18",966,"R3802","Item",133,133,"SHP3802","yes"
"2022-03-05",956,"R3803","Item",131,131,"SHP3803","yes"
"2022-12-18",714,"R3804","Red_Snaper_Fish",94,94,"SHP3804","no"
"2021-09-15",745,"R3805","Jumbo Lump Crab MEat",99,99,"SHP3805","no"
"2023-03-22",933,"R3806","COLOSSAL LUMP crab Meat",128,128,"SHP3806","yes"
"2023-01-11",231,"R3807","Crab or Crab Meat",21,21,"SHP3807","no"
"2022-01-04",405,"R3808","Angel_Fish",47,47,"SHP3808","no"
"2022-05-18",311,"R3809","Tuna",33,33,"SHP3809","no"
"2022-09-22",125,"R3810","Salmon",5,5,"SHP3810","no"
"2021-12-26",263,"R3811","Lobster",26,26,"SHP3811","no"
"2023-03-15",729,"R3812","Jumbo Lump Crab MEat",97,97,"SHP3812","no"
"2021-08-12",256,"R3813","Lobster",25,25,"SHP3813","no"
"2021-08-16",769,"R3814","Lump Crab Meat",103,103,"SHP3814","no"
"2021-10-08",614,"R3815","Frog_fish",79,79,"SHP3815","no"
"2022-06-07",212,"R3816","Crab or Crab Meat",18,18,"SHP3816","no"
"2023-03-09",804,"R3817","Lump Crab Meat",108,108,"SHP3817","no"
"2022-09-08",161,"R3818","Shrimp",10,10,"SHP3818","no"
"2022-12-16",157,"R3819","Shrimp",10,10,"SHP3819","no"
"2021-11-22",863,"R3820","Claws Crab Meat",117,117,"SHP3820","yes"
"2022-04-01",664,"R3821","Gold Fish",87,87,"SHP3821","no"
"2021-09-15",159,"R3822","Shrimp",10,10,"SHP3822","no"
"2022-07-11",718,"R3823","Jumbo Lump Crab MEat",95,95,"SHP3823","no"
"2021-09-22",946,"R3824","COLOSSAL LUMP crab Meat",130,130,"SHP3824","yes"
"2023-01-10",980,"R3825","Item",135,135,"SHP3825","yes"
"2021-12-11",101,"R3826","Salmon",1,1,"SHP3826","no"
"2022-03-09",876,"R3827","Claws Crab Meat",119,119,"SHP3827","yes"
"2022-09-14",982,"R3828","Item",135,135,"SHP3828","yes"
"2022-10-07",845,"R3829","Cocktail Claws Carb Meat",114,114,"SHP3829","yes"
"2022-01-01",372,"R3830","White_Fish",42,42,"SHP3830","no"
"2022-09-29",329,"R3831","Tuna",36,36,"SHP3831","no"
"2021-10-11",791,"R3832","Lump Crab Meat",106,106,"SHP3832","no"
"2022-07-13",987,"R3833","Item",136,136,"SHP3833","yes"
"2022-09-11",536,"R3834","File_Fish",67,67,"SHP3834","no"
"2022-03-10",134,"R3835","Salmon",6,6,"SHP3835","no"
"2021-11-15",765,"R3836","Lump Crab Meat",102,102,"SHP3836","no"
"2022-07-26",773,"R3837","Lump Crab Meat",103,103,"SHP3837","no"
"2021-11-18",134,"R3838","Salmon",6,6,"SHP3838","no"
"2022-03-25",617,"R3839","Frog_fish",80,80,"SHP3839","no"
"2021-08-06",493,"R3840","Cat_Fish",61,61,"SHP3840","no"
"2023-02-28",494,"R3841","Cat_Fish",61,61,"SHP3841","no"
"2022-08-12",264,"R3842","Lobster",26,26,"SHP3842","no"
"2021-09-13",156,"R3843","Shrimp",10,10,"SHP3843","no"
"2023-01-14",797,"R3844","Lump Crab Meat",107,107,"SHP3844","no"
"2022-03-28",744,"R3845","Jumbo Lump Crab MEat",99,99,"SHP3845","no"
"2022-11-09",428,"R3846","Angel_Fish",51,51,"SHP3846","no"
"2022-08-05",626,"R3847","Gold Fish",81,81,"SHP3847","no"
"2022-07-21",631,"R3848","Gold Fish",82,82,"SHP3848","no"
"2022-07-31",945,"R3849","COLOSSAL LUMP crab Meat",130,130,"SHP3849","yes"
"2022-04-07",406,"R3850","Angel_Fish",48,48,"SHP3850","no"
"2022-09-20",199,"R3851","Crab or Crab Meat",16,16,"SHP3851","no"
"2022-03-18",479,"R3852","Ballon_Fish",59,59,"SHP3852","no"
"2023-02-17",982,"R3853","Item",135,135,"SHP3853","yes"
"2023-01-12",709,"R3854","Red_Snaper_Fish",94,94,"SHP3854","no"
"2021-09-28",516,"R3855","Cat_Fish",64,64,"SHP3855","no"
"2022-08-09",362,"R3856","White_Fish",41,41,"SHP3856","no"
"2021-08-15",911,"R3857","COLOSSAL LUMP crab Meat",124,124,"SHP3857","yes"
"2021-12-24",614,"R3858","Frog_fish",79,79,"SHP3858","no"
"2022-09-18",925,"R3859","COLOSSAL LUMP crab Meat",127,127,"SHP3859","yes"
"2022-03-20",773,"R3860","Lump Crab Meat",104,104,"SHP3860","no"
"2021-11-17",592,"R3861","Frog_fish",76,76,"SHP3861","no"
"2021-11-29",962,"R3862","Item",132,132,"SHP3862","yes"
"2022-07-13",215,"R3863","Crab or Crab Meat",19,19,"SHP3863","no"
"2022-12-21",403,"R3864","Angel_Fish",47,47,"SHP3864","no"
"2022-06-25",696,"R3865","Red_Snaper_Fish",92,92,"SHP3865","no"
"2022-06-23",948,"R3866","COLOSSAL LUMP crab Meat",130,130,"SHP3866","yes"
"2023-01-08",398,"R3867","Angel_Fish",46,46,"SHP3867","no"
"2022-04-12",289,"R3868","Lobster",30,30,"SHP3868","no"
"2022-10-28",455,"R3869","Ballon_Fish",55,55,"SHP3869","no"
"2022-08-31",806,"R3870","Lump Crab Meat",109,109,"SHP3870","no"
"2021-12-10",365,"R3871","White_Fish",41,41,"SHP3871","no"
"2022-07-14",625,"R3872","Gold Fish",81,81,"SHP3872","no"
"2021-12-24",213,"R3873","Crab or Crab Meat",18,18,"SHP3873","no"
"2023-02-08",798,"R3874","Lump Crab Meat",107,107,"SHP3874","no"
"2021-12-28",425,"R3875","Angel_Fish",51,51,"SHP3875","no"
"2022-08-07",371,"R3876","White_Fish",42,42,"SHP3876","no"
"2023-01-03",462,"R3877","Ballon_Fish",56,56,"SHP3877","no"
"2021-08-31",614,"R3878","Frog_fish",79,79,"SHP3878","no"
"2022-12-14",106,"R3879","Salmon",2,2,"SHP3879","no"
"2023-01-08",882,"R3880","Claws Crab Meat",120,120,"SHP3880","yes"
"2022-07-18",443,"R3881","Ballon_Fish",53,53,"SHP3881","no"
"2022-04-28",797,"R3882","Lump Crab Meat",107,107,"SHP3882","no"
"2022-03-04",757,"R3883","Jumbo Lump Crab MEat",101,101,"SHP3883","no"
"2022-11-08",942,"R3884","COLOSSAL LUMP crab Meat",129,129,"SHP3884","yes"
"2022-12-11",637,"R3885","Gold Fish",83,83,"SHP3885","no"
"2022-10-24",819,"R3886","Cocktail Claws Carb Meat",110,110,"SHP3886","no"
"2022-02-23",816,"R3887","Cocktail Claws Carb Meat",110,110,"SHP3887","no"
"2022-03-01",396,"R3888","Angel_Fish",46,46,"SHP3888","no"
"2021-10-29",139,"R3889","Salmon",7,7,"SHP3889","no"
"2021-10-10",423,"R3890","Angel_Fish",50,50,"SHP3890","no"
"2022-06-20",318,"R3891","Tuna",34,34,"SHP3891","no"
"2021-08-21",527,"R3892","File_Fish",66,66,"SHP3892","no"
"2023-02-18",611,"R3893","Frog_fish",79,79,"SHP3893","no"
"2021-11-24",314,"R3894","Tuna",34,34,"SHP3894","no"
"2022-11-22",898,"R3895","Claws Crab Meat",122,122,"SHP3895","yes"
"2021-11-21",267,"R3896","Lobster",26,26,"SHP3896","no"
"2022-12-23",336,"R3897","Tuna",37,37,"SHP3897","no"
"2022-04-11",405,"R3898","Angel_Fish",47,47,"SHP3898","no"
"2022-08-30",538,"R3899","File_Fish",68,68,"SHP3899","no"
"2021-10-13",646,"R3900","Gold Fish",84,84,"SHP3900","no"
"2022-06-16",228,"R3901","Crab or Crab Meat",21,21,"SHP3901","no"
"2021-11-06",476,"R3902","Ballon_Fish",58,58,"SHP3902","no"
"2022-04-03",187,"R3903","Shrimp",14,14,"SHP3903","no"
"2021-12-08",393,"R3904","Angel_Fish",46,46,"SHP3904","no"
"2023-02-12",687,"R3905","Red_Snaper_Fish",90,90,"SHP3905","no"
"2022-05-12",370,"R3906","White_Fish",42,42,"SHP3906","no"
"2022-03-28",702,"R3907","Red_Snaper_Fish",93,93,"SHP3907","no"
"2021-08-19",559,"R3908","File_Fish",71,71,"SHP3908","no"
"2021-09-25",707,"R3909","Red_Snaper_Fish",93,93,"SHP3909","no"
"2021-11-23",856,"R3910","Cocktail Claws Carb Meat",116,116,"SHP3910","yes"
"2022-12-13",421,"R3911","Angel_Fish",50,50,"SHP3911","no"
"2022-06-11",302,"R3912","Tuna",32,32,"SHP3912","no"
"2021-11-02",627,"R3913","Gold Fish",81,81,"SHP3913","no"
"2021-12-08",409,"R3914","Angel_Fish",48,48,"SHP3914","no"
"2022-02-03",639,"R3915","Gold Fish",83,83,"SHP3915","no"
"2022-03-06",996,"R3916","Item",137,137,"SHP3916","yes"
"2021-08-11",582,"R3917","Frog_fish",74,74,"SHP3917","no"
"2022-09-27",735,"R3918","Jumbo Lump Crab MEat",98,98,"SHP3918","no"
"2022-02-27",989,"R3919","Item",136,136,"SHP3919","yes"
"2022-08-28",139,"R3920","Salmon",7,7,"SHP3920","no"
"2023-02-27",640,"R3921","Gold Fish",83,83,"SHP3921","no"
"2022-09-18",135,"R3922","Salmon",6,6,"SHP3922","no"
"2021-11-05",215,"R3923","Crab or Crab Meat",18,18,"SHP3923","no"
"2022-08-20",617,"R3924","Frog_fish",80,80,"SHP3924","no"
"2022-08-24",698,"R3925","Red_Snaper_Fish",92,92,"SHP3925","no"
"2022-04-20",224,"R3926","Crab or Crab Meat",20,20,"SHP3926","no"
"2022-02-08",262,"R3927","Lobster",26,26,"SHP3927","no"
"2022-08-13",963,"R3928","Item",132,132,"SHP3928","yes"
"2023-02-26",880,"R3929","Claws Crab Meat",120,120,"SHP3929","yes"
"2022-04-02",766,"R3930","Lump Crab Meat",102,102,"SHP3930","no"
"2022-05-24",606,"R3931","Frog_fish",78,78,"SHP3931","no"
"2021-12-16",665,"R3932","Gold Fish",87,87,"SHP3932","no"
"2021-11-20",348,"R3933","White_Fish",39,39,"SHP3933","no"
"2022-02-22",255,"R3934","Lobster",25,25,"SHP3934","no"
"2022-02-11",366,"R3935","White_Fish",41,41,"SHP3935","no"
"2023-02-05",139,"R3936","Salmon",7,7,"SHP3936","no"
"2021-10-12",967,"R3937","Item",133,133,"SHP3937","yes"
"2022-12-28",663,"R3938","Gold Fish",87,87,"SHP3938","no"
"2021-10-07",864,"R3939","Claws Crab Meat",117,117,"SHP3939","yes"
"2022-11-17",228,"R3940","Crab or Crab Meat",20,20,"SHP3940","no"
"2021-11-16",153,"R3941","Shrimp",9,9,"SHP3941","no"
"2022-08-06",115,"R3942","Salmon",3,3,"SHP3942","no"
"2021-12-21",938,"R3943","COLOSSAL LUMP crab Meat",129,129,"SHP3943","yes"
"2023-01-16",340,"R3944","White_Fish",38,38,"SHP3944","no"
"2022-01-09",471,"R3945","Ballon_Fish",57,57,"SHP3945","no"
"2022-03-07",196,"R3946","Crab or Crab Meat",16,16,"SHP3946","no"
"2021-10-24",597,"R3947","Frog_fish",77,77,"SHP3947","no"
"2022-10-26",711,"R3948","Red_Snaper_Fish",94,94,"SHP3948","no"
"2022-10-12",537,"R3949","File_Fish",68,68,"SHP3949","no"
"2021-11-13",387,"R3950","Angel_Fish",45,45,"SHP3950","no"
"2021-12-23",905,"R3951","Claws Crab Meat",123,123,"SHP3951","yes"
"2023-01-20",488,"R3952","Cat_Fish",60,60,"SHP3952","no"
"2022-04-17",739,"R3953","Jumbo Lump Crab MEat",98,98,"SHP3953","no"
"2021-08-30",521,"R3954","Cat_Fish",65,65,"SHP3954","no"
"2021-08-26",934,"R3955","COLOSSAL LUMP crab Meat",128,128,"SHP3955","yes"
"2022-07-05",584,"R3956","Frog_fish",75,75,"SHP3956","no"
"2022-07-07",152,"R3957","Shrimp",9,9,"SHP3957","no"
"2021-08-23",520,"R3958","Cat_Fish",65,65,"SHP3958","no"
"2021-08-10",549,"R3959","File_Fish",69,69,"SHP3959","no"
"2021-10-15",190,"R3960","Shrimp",15,15,"SHP3960","no"
"2023-02-13",839,"R3961","Cocktail Claws Carb Meat",113,113,"SHP3961","yes"
"2022-03-08",895,"R3962","Claws Crab Meat",122,122,"SHP3962","yes"
"2022-12-06",643,"R3963","Gold Fish",84,84,"SHP3963","no"
"2021-10-25",361,"R3964","White_Fish",41,41,"SHP3964","no"
"2023-03-06",640,"R3965","Gold Fish",83,83,"SHP3965","no"
"2022-06-10",245,"R3966","Lobster",23,23,"SHP3966","no"
"2022-01-20",860,"R3967","Claws Crab Meat",117,117,"SHP3967","yes"
"2022-01-26",869,"R3968","Claws Crab Meat",118,118,"SHP3968","yes"
"2022-03-12",423,"R3969","Angel_Fish",50,50,"SHP3969","no"
"2021-09-09",255,"R3970","Lobster",25,25,"SHP3970","no"
"2022-12-24",721,"R3971","Jumbo Lump Crab MEat",96,96,"SHP3971","no"
"2021-09-23",225,"R3972","Crab or Crab Meat",20,20,"SHP3972","no"
"2022-01-31",953,"R3973","Item",131,131,"SHP3973","yes"
"2022-12-29",794,"R3974","Lump Crab Meat",107,107,"SHP3974","no"
"2023-03-11",988,"R3975","Item",136,136,"SHP3975","yes"
"2022-08-01",482,"R3976","Cat_Fish",59,59,"SHP3976","no"
"2022-10-27",933,"R3977","COLOSSAL LUMP crab Meat",128,128,"SHP3977","yes"
"2023-01-28",951,"R3978","COLOSSAL LUMP crab Meat",130,130,"SHP3978","yes"
"2022-02-18",373,"R3979","White_Fish",43,43,"SHP3979","no"
"2023-03-03",806,"R3980","Lump Crab Meat",108,108,"SHP3980","no"
"2021-11-25",657,"R3981","Gold Fish",86,86,"SHP3981","no"
"2022-05-03",301,"R3982","Tuna",32,32,"SHP3982","no"
"2021-11-18",245,"R3983","Lobster",23,23,"SHP3983","no"
"2022-01-17",572,"R3984","File_Fish",73,73,"SHP3984","no"
"2022-10-14",400,"R3985","Angel_Fish",47,47,"SHP3985","no"
"2021-08-31",988,"R3986","Item",136,136,"SHP3986","yes"
"2021-09-30",852,"R3987","Cocktail Claws Carb Meat",115,115,"SHP3987","yes"
"2022-08-07",767,"R3988","Lump Crab Meat",102,102,"SHP3988","no"
"2022-09-06",395,"R3989","Angel_Fish",46,46,"SHP3989","no"
"2021-08-24",488,"R3990","Cat_Fish",60,60,"SHP3990","no"
"2021-12-09",526,"R3991","Cat_Fish",66,66,"SHP3991","no"
"2022-10-23",508,"R3992","Cat_Fish",63,63,"SHP3992","no"
"2022-10-02",711,"R3993","Red_Snaper_Fish",94,94,"SHP3993","no"
"2023-02-19",134,"R3994","Salmon",6,6,"SHP3994","no"
"2023-03-15",532,"R3995","File_Fish",67,67,"SHP3995","no"
"2022-02-09",371,"R3996","White_Fish",42,42,"SHP3996","no"
"2021-12-17",486,"R3997","Cat_Fish",60,60,"SHP3997","no"
"2021-11-01",559,"R3998","File_Fish",71,71,"SHP3998","no"
"2023-02-06",737,"R3999","Jumbo Lump Crab MEat",98,98,"SHP3999","no"
"2022-09-21",800,"R4000","Lump Crab Meat",108,108,"SHP4000","no"
"2021-10-15",548,"R4001","File_Fish",69,69,"SHP4001","no"
"2021-11-14",402,"R4002","Angel_Fish",47,47,"SHP4002","no"
"2022-12-20",823,"R4003","Cocktail Claws Carb Meat",111,111,"SHP4003","yes"
"2022-08-19",621,"R4004","Frog_fish",80,80,"SHP4004","no"
"2022-11-08",684,"R4005","Red_Snaper_Fish",90,90,"SHP4005","no"
"2022-04-08",372,"R4006","White_Fish",42,42,"SHP4006","no"
"2022-12-20",253,"R4007","Lobster",24,24,"SHP4007","no"
"2023-01-30",698,"R4008","Red_Snaper_Fish",92,92,"SHP4008","no"
"2023-02-06",523,"R4009","Cat_Fish",65,65,"SHP4009","no"
"2022-12-26",590,"R4010","Frog_fish",76,76,"SHP4010","no"
"2023-01-07",461,"R4011","Ballon_Fish",56,56,"SHP4011","no"
"2022-11-23",400,"R4012","Angel_Fish",47,47,"SHP4012","no"
"2021-11-29",723,"R4013","Jumbo Lump Crab MEat",96,96,"SHP4013","no"
"2023-01-18",944,"R4014","COLOSSAL LUMP crab Meat",129,129,"SHP4014","yes"
"2023-01-13",752,"R4015","Jumbo Lump Crab MEat",100,100,"SHP4015","no"
"2022-02-01",708,"R4016","Red_Snaper_Fish",94,94,"SHP4016","no"
"2021-09-18",454,"R4017","Ballon_Fish",55,55,"SHP4017","no"
"2022-03-09",965,"R4018","Item",133,133,"SHP4018","yes"
"2021-08-11",926,"R4019","COLOSSAL LUMP crab Meat",127,127,"SHP4019","yes"
"2022-01-02",560,"R4020","File_Fish",71,71,"SHP4020","no"
"2022-12-30",620,"R4021","Frog_fish",80,80,"SHP4021","no"
"2022-07-09",515,"R4022","Cat_Fish",64,64,"SHP4022","no"
"2021-09-24",493,"R4023","Cat_Fish",61,61,"SHP4023","no"
"2022-01-29",191,"R4024","Shrimp",15,15,"SHP4024","no"
"2021-12-30",461,"R4025","Ballon_Fish",56,56,"SHP4025","no"
"2021-11-08",203,"R4026","Crab or Crab Meat",17,17,"SHP4026","no"
"2021-11-17",975,"R4027","Item",134,134,"SHP4027","yes"
"2021-09-22",717,"R4028","Jumbo Lump Crab MEat",95,95,"SHP4028","no"
"2022-04-14",821,"R4029","Cocktail Claws Carb Meat",111,111,"SHP4029","yes"
"2021-09-27",780,"R4030","Lump Crab Meat",105,105,"SHP4030","no"
"2023-03-03",530,"R4031","File_Fish",66,66,"SHP4031","no"
"2022-07-22",220,"R4032","Crab or Crab Meat",19,19,"SHP4032","no"
"2021-08-31",694,"R4033","Red_Snaper_Fish",91,91,"SHP4033","no"
"2021-12-04",239,"R4034","Crab or Crab Meat",22,22,"SHP4034","no"
"2022-08-25",795,"R4035","Lump Crab Meat",107,107,"SHP4035","no"
"2021-11-17",878,"R4036","Claws Crab Meat",119,119,"SHP4036","yes"
"2022-08-30",702,"R4037","Red_Snaper_Fish",93,93,"SHP4037","no"
"2021-10-22",362,"R4038","White_Fish",41,41,"SHP4038","no"
"2022-02-10",279,"R4039","Lobster",28,28,"SHP4039","no"
"2021-12-03",514,"R4040","Cat_Fish",64,64,"SHP4040","no"
"2022-12-17",988,"R4041","Item",136,136,"SHP4041","yes"
"2021-11-19",669,"R4042","Red_Snaper_Fish",88,88,"SHP4042","no"
"2022-01-09",498,"R4043","Cat_Fish",62,62,"SHP4043","no"
"2022-06-20",392,"R4044","Angel_Fish",45,45,"SHP4044","no"
"2022-11-13",459,"R4045","Ballon_Fish",56,56,"SHP4045","no"
"2022-03-16",483,"R4046","Cat_Fish",59,59,"SHP4046","no"
"2022-07-06",593,"R4047","Frog_fish",76,76,"SHP4047","no"
"2022-03-21",180,"R4048","Shrimp",13,13,"SHP4048","no"
"2022-04-27",238,"R4049","Crab or Crab Meat",22,22,"SHP4049","no"
"2021-10-31",628,"R4050","Gold Fish",81,81,"SHP4050","no"
"2023-02-05",438,"R4051","Ballon_Fish",52,52,"SHP4051","no"
"2021-12-25",494,"R4052","Cat_Fish",61,61,"SHP4052","no"
"2022-08-31",868,"R4053","Claws Crab Meat",118,118,"SHP4053","yes"
"2022-12-17",361,"R4054","White_Fish",41,41,"SHP4054","no"
"2021-11-22",302,"R4055","Tuna",32,32,"SHP4055","no"
"2021-08-31",517,"R4056","Cat_Fish",64,64,"SHP4056","no"
"2021-12-31",824,"R4057","Cocktail Claws Carb Meat",111,111,"SHP4057","yes"
"2023-02-13",127,"R4058","Salmon",5,5,"SHP4058","no"
"2022-12-12",200,"R4059","Crab or Crab Meat",16,16,"SHP4059","no"
"2022-06-04",696,"R4060","Red_Snaper_Fish",92,92,"SHP4060","no"
"2021-08-31",970,"R4061","Item",133,133,"SHP4061","yes"
"2021-09-26",535,"R4062","File_Fish",67,67,"SHP4062","no"
"2022-06-05",316,"R4063","Tuna",34,34,"SHP4063","no"
"2022-09-06",283,"R4064","Lobster",29,29,"SHP4064","no"
"2021-08-26",327,"R4065","Tuna",36,36,"SHP4065","no"
"2022-06-01",315,"R4066","Tuna",34,34,"SHP4066","no"
"2021-10-19",595,"R4067","Frog_fish",76,76,"SHP4067","no"
"2021-08-20",248,"R4068","Lobster",23,23,"SHP4068","no"
"2022-12-12",328,"R4069","Tuna",36,36,"SHP4069","no"
"2022-05-24",195,"R4070","Crab or Crab Meat",15,15,"SHP4070","no"
"2021-08-25",814,"R4071","Cocktail Claws Carb Meat",110,110,"SHP4071","no"
"2022-05-28",112,"R4072","Salmon",3,3,"SHP4072","no"
"2022-05-09",628,"R4073","Gold Fish",81,81,"SHP4073","no"
"2021-08-15",516,"R4074","Cat_Fish",64,64,"SHP4074","no"
"2021-11-19",583,"R4075","Frog_fish",75,75,"SHP4075","no"
"2022-06-07",757,"R4076","Jumbo Lump Crab MEat",101,101,"SHP4076","no"
"2021-09-26",977,"R4077","Item",134,134,"SHP4077","yes"
"2021-10-03",880,"R4078","Claws Crab Meat",120,120,"SHP4078","yes"
"2022-07-31",660,"R4079","Gold Fish",86,86,"SHP4079","no"
"2022-07-25",640,"R4080","Gold Fish",83,83,"SHP4080","no"
"2023-02-14",869,"R4081","Claws Crab Meat",118,118,"SHP4081","yes"
"2021-08-30",938,"R4082","COLOSSAL LUMP crab Meat",129,129,"SHP4082","yes"
"2023-03-08",172,"R4083","Shrimp",12,12,"SHP4083","no"
"2021-09-24",945,"R4084","COLOSSAL LUMP crab Meat",130,130,"SHP4084","yes"
"2022-09-21",822,"R4085","Cocktail Claws Carb Meat",111,111,"SHP4085","yes"
"2021-08-17",356,"R4086","White_Fish",40,40,"SHP4086","no"
"2022-03-27",312,"R4087","Tuna",33,33,"SHP4087","no"
"2021-11-03",676,"R4088","Red_Snaper_Fish",89,89,"SHP4088","no"
"2022-04-10",326,"R4089","Tuna",35,35,"SHP4089","no"
"2022-02-07",379,"R4090","White_Fish",43,43,"SHP4090","no"
"2021-10-31",784,"R4091","Lump Crab Meat",105,105,"SHP4091","no"
"2021-10-20",794,"R4092","Lump Crab Meat",107,107,"SHP4092","no"
"2021-09-15",196,"R4093","Crab or Crab Meat",16,16,"SHP4093","no"
"2022-09-11",298,"R4094","Tuna",31,31,"SHP4094","no"
"2022-09-12",728,"R4095","Jumbo Lump Crab MEat",97,97,"SHP4095","no"
"2022-07-31",224,"R4096","Crab or Crab Meat",20,20,"SHP4096","no"
"2023-02-24",614,"R4097","Frog_fish",79,79,"SHP4097","no"
"2022-06-16",949,"R4098","COLOSSAL LUMP crab Meat",130,130,"SHP4098","yes"
"2021-12-03",204,"R4099","Crab or Crab Meat",17,17,"SHP4099","no"
"2021-10-10",189,"R4100","Shrimp",15,15,"SHP4100","no"
"2022-04-17",265,"R4101","Lobster",26,26,"SHP4101","no"
"2021-08-28",329,"R4102","Tuna",36,36,"SHP4102","no"
