"Received_Date","Quantity","Receiver_ID","Product_Desc","Location_from_ID","Location_to_ID","Subsequent_ID","Outbreak"
"2022-04-06",804,"R3737","Lump Crab Meat",108,25,"SHP3737","no"
"2022-10-16",189,"R3738","Shrimp",14,25,"SHP3738","no"
"2022-07-03",103,"R3739","Salmon",1,42,"SHP3739","no"
"2022-08-11",743,"R3740","Jumbo Lump Crab MEat",99,7,"SHP3740","no"
"2022-10-06",935,"R3741","COLOSSAL LUMP crab Meat",128,34,"SHP3741","yes"
"2022-08-22",915,"R3742","COLOSSAL LUMP crab Meat",125,24,"SHP3742","no"
"2022-11-10",692,"R3743","Red_Snaper_Fish",91,43,"SHP3743","no"
"2022-02-14",608,"R3744","Frog_fish",78,9,"SHP3744","no"
"2023-02-08",133,"R3745","Salmon",6,8,"SHP3745","no"
"2021-11-14",706,"R3746","Red_Snaper_Fish",93,27,"SHP3746","no"
"2022-05-31",582,"R3747","Frog_fish",74,45,"SHP3747","no"
"2021-11-08",230,"R3748","Crab or Crab Meat",21,8,"SHP3748","no"
"2022-04-14",245,"R3749","Lobster",23,27,"SHP3749","no"
"2022-01-11",311,"R3750","Tuna",33,19,"SHP3750","no"
"2022-05-22",342,"R3751","White_Fish",38,32,"SHP3751","no"
"2021-10-13",335,"R3752","Tuna",37,14,"SHP3752","no"
"2021-11-05",256,"R3753","Lobster",25,32,"SHP3753","no"
"2023-03-21",883,"R3754","Claws Crab Meat",120,10,"SHP3754","no"
"2022-07-02",360,"R3755","White_Fish",41,49,"SHP3755","no"
"2022-08-29",735,"R3756","Jumbo Lump Crab MEat",98,26,"SHP3756","no"
"2022-12-14",331,"R3757","Tuna",36,14,"SHP3757","no"
"2022-06-18",254,"R3758","Lobster",24,17,"SHP3758","no"
"2022-08-20",674,"R3759","Red_Snaper_Fish",88,27,"SHP3759","no"
"2021-10-12",924,"R3760","COLOSSAL LUMP crab Meat",126,17,"SHP3760","yes"
"2022-03-08",245,"R3761","Lobster",23,17,"SHP3761","no"
"2022-07-16",722,"R3762","Jumbo Lump Crab MEat",96,45,"SHP3762","no"
"2022-07-17",879,"R3763","Claws Crab Meat",120,3,"SHP3763","no"
"2022-11-05",899,"R3764","Claws Crab Meat",123,22,"SHP3764","no"
"2022-03-25",705,"R3765","Red_Snaper_Fish",93,5,"SHP3765","no"
"2022-01-21",317,"R3766","Tuna",34,8,"SHP3766","no"
"2021-12-29",704,"R3767","Red_Snaper_Fish",93,34,"SHP3767","no"
"2022-12-11",182,"R3768","Shrimp",13,1,"SHP3768","no"
"2022-07-03",527,"R3769","File_Fish",66,39,"SHP3769","no"
"2021-11-07",164,"R3770","Shrimp",11,20,"SHP3770","no"
"2022-06-07",530,"R3771","File_Fish",66,3,"SHP3771","no"
"2022-04-22",859,"R3772","Claws Crab Meat",117,48,"SHP3772","no"
"2022-02-10",221,"R3773","Crab or Crab Meat",19,50,"SHP3773","no"
"2021-10-26",581,"R3774","Frog_fish",74,30,"SHP3774","no"
"2023-01-24",886,"R3775","Claws Crab Meat",121,29,"SHP3775","no"
"2023-02-26",924,"R3776","COLOSSAL LUMP crab Meat",126,10,"SHP3776","yes"
"2021-09-13",324,"R3777","Tuna",35,2,"SHP3777","no"
"2022-08-04",349,"R3778","White_Fish",39,25,"SHP3778","no"
"2022-05-10",102,"R3779","Salmon",1,29,"SHP3779","no"
"2021-10-21",923,"R3780","COLOSSAL LUMP crab Meat",126,28,"SHP3780","yes"
"2022-03-20",885,"R3781","Claws Crab Meat",121,46,"SHP3781","no"
"2021-08-08",459,"R3782","Ballon_Fish",56,47,"SHP3782","no"
"2022-10-18",370,"R3783","White_Fish",42,18,"SHP3783","no"
"2022-08-30",406,"R3784","Angel_Fish",48,32,"SHP3784","no"
"2023-01-14",325,"R3785","Tuna",35,44,"SHP3785","no"
"2022-05-04",623,"R3786","Gold Fish",81,15,"SHP3786","no"
"2022-02-15",656,"R3787","Gold Fish",86,28,"SHP3787","no"
"2022-05-12",172,"R3788","Shrimp",12,21,"SHP3788","no"
"2023-01-23",554,"R3789","File_Fish",70,42,"SHP3789","no"
"2022-11-28",616,"R3790","Frog_fish",79,33,"SHP3790","no"
"2022-07-28",750,"R3791","Jumbo Lump Crab MEat",100,28,"SHP3791","no"
"2023-01-12",557,"R3792","File_Fish",71,15,"SHP3792","no"
"2022-01-23",447,"R3793","Ballon_Fish",54,43,"SHP3793","no"
"2021-09-16",197,"R3794","Crab or Crab Meat",16,16,"SHP3794","no"
"2021-11-25",403,"R3795","Angel_Fish",47,27,"SHP3795","no"
"2022-06-22",337,"R3796","Tuna",37,49,"SHP3796","no"
"2022-10-22",472,"R3797","Ballon_Fish",58,35,"SHP3797","no"
"2023-01-20",787,"R3798","Lump Crab Meat",106,9,"SHP3798","no"
"2023-01-01",460,"R3799","Ballon_Fish",56,5,"SHP3799","no"
"2022-06-14",365,"R3800","White_Fish",41,42,"SHP3800","no"
"2021-08-21",748,"R3801","Jumbo Lump Crab MEat",100,15,"SHP3801","no"
"2022-12-02",966,"R3802","Item",133,18,"SHP3802","yes"
"2022-08-16",956,"R3803","Item",131,9,"SHP3803","yes"
"2022-05-18",714,"R3804","Red_Snaper_Fish",94,32,"SHP3804","no"
"2023-03-08",745,"R3805","Jumbo Lump Crab MEat",99,19,"SHP3805","no"
"2022-03-19",933,"R3806","COLOSSAL LUMP crab Meat",128,27,"SHP3806","yes"
"2023-02-24",231,"R3807","Crab or Crab Meat",21,39,"SHP3807","no"
"2021-11-21",405,"R3808","Angel_Fish",47,26,"SHP3808","no"
"2021-08-24",311,"R3809","Tuna",33,17,"SHP3809","no"
"2021-10-25",125,"R3810","Salmon",5,29,"SHP3810","no"
"2022-01-17",263,"R3811","Lobster",26,12,"SHP3811","no"
"2022-09-21",729,"R3812","Jumbo Lump Crab MEat",97,21,"SHP3812","no"
"2022-10-07",256,"R3813","Lobster",25,29,"SHP3813","no"
"2022-04-17",769,"R3814","Lump Crab Meat",103,30,"SHP3814","no"
"2022-03-15",614,"R3815","Frog_fish",79,6,"SHP3815","no"
"2022-02-16",212,"R3816","Crab or Crab Meat",18,42,"SHP3816","no"
"2023-01-17",804,"R3817","Lump Crab Meat",108,36,"SHP3817","no"
"2022-07-26",161,"R3818","Shrimp",10,44,"SHP3818","no"
"2022-11-29",157,"R3819","Shrimp",10,37,"SHP3819","no"
"2022-09-04",863,"R3820","Claws Crab Meat",117,40,"SHP3820","no"
"2022-10-11",664,"R3821","Gold Fish",87,24,"SHP3821","no"
"2022-02-09",159,"R3822","Shrimp",10,44,"SHP3822","no"
"2022-05-22",718,"R3823","Jumbo Lump Crab MEat",95,6,"SHP3823","no"
"2021-08-19",946,"R3824","COLOSSAL LUMP crab Meat",130,19,"SHP3824","yes"
"2021-12-01",980,"R3825","Item",135,12,"SHP3825","yes"
"2022-10-08",101,"R3826","Salmon",1,26,"SHP3826","no"
"2022-01-09",876,"R3827","Claws Crab Meat",119,18,"SHP3827","no"
"2021-12-28",982,"R3828","Item",135,26,"SHP3828","yes"
"2022-11-14",845,"R3829","Cocktail Claws Carb Meat",114,36,"SHP3829","no"
"2022-03-21",372,"R3830","White_Fish",42,20,"SHP3830","no"
"2022-05-17",329,"R3831","Tuna",36,12,"SHP3831","no"
"2022-01-05",791,"R3832","Lump Crab Meat",106,15,"SHP3832","no"
"2022-11-28",987,"R3833","Item",136,37,"SHP3833","yes"
"2022-02-12",536,"R3834","File_Fish",67,37,"SHP3834","no"
"2022-12-28",134,"R3835","Salmon",6,1,"SHP3835","no"
"2022-11-22",765,"R3836","Lump Crab Meat",102,30,"SHP3836","no"
"2021-08-19",773,"R3837","Lump Crab Meat",103,48,"SHP3837","no"
"2022-01-09",134,"R3838","Salmon",6,43,"SHP3838","no"
"2022-12-19",617,"R3839","Frog_fish",80,38,"SHP3839","no"
"2022-11-03",493,"R3840","Cat_Fish",61,15,"SHP3840","no"
"2021-10-10",494,"R3841","Cat_Fish",61,40,"SHP3841","no"
"2022-01-09",264,"R3842","Lobster",26,35,"SHP3842","no"
"2022-04-10",156,"R3843","Shrimp",10,29,"SHP3843","no"
"2021-09-14",797,"R3844","Lump Crab Meat",107,9,"SHP3844","no"
"2022-05-10",744,"R3845","Jumbo Lump Crab MEat",99,47,"SHP3845","no"
"2022-05-26",428,"R3846","Angel_Fish",51,20,"SHP3846","no"
"2022-06-18",626,"R3847","Gold Fish",81,8,"SHP3847","no"
"2022-09-15",631,"R3848","Gold Fish",82,31,"SHP3848","no"
"2021-10-08",945,"R3849","COLOSSAL LUMP crab Meat",130,17,"SHP3849","yes"
"2021-09-06",406,"R3850","Angel_Fish",48,47,"SHP3850","no"
"2022-11-10",199,"R3851","Crab or Crab Meat",16,41,"SHP3851","no"
"2022-08-01",479,"R3852","Ballon_Fish",59,31,"SHP3852","no"
"2023-01-08",982,"R3853","Item",135,49,"SHP3853","yes"
"2022-04-22",709,"R3854","Red_Snaper_Fish",94,17,"SHP3854","no"
"2022-03-08",516,"R3855","Cat_Fish",64,20,"SHP3855","no"
"2022-10-22",362,"R3856","White_Fish",41,31,"SHP3856","no"
"2022-03-23",911,"R3857","COLOSSAL LUMP crab Meat",124,7,"SHP3857","no"
"2022-02-25",614,"R3858","Frog_fish",79,20,"SHP3858","no"
"2022-06-09",925,"R3859","COLOSSAL LUMP crab Meat",127,9,"SHP3859","yes"
"2022-10-31",773,"R3860","Lump Crab Meat",104,17,"SHP3860","no"
"2022-06-14",592,"R3861","Frog_fish",76,16,"SHP3861","no"
"2022-06-17",962,"R3862","Item",132,46,"SHP3862","yes"
"2021-10-12",215,"R3863","Crab or Crab Meat",19,9,"SHP3863","no"
"2023-03-07",403,"R3864","Angel_Fish",47,24,"SHP3864","no"
"2022-03-05",696,"R3865","Red_Snaper_Fish",92,36,"SHP3865","no"
"2022-07-21",948,"R3866","COLOSSAL LUMP crab Meat",130,19,"SHP3866","yes"
"2022-12-21",398,"R3867","Angel_Fish",46,41,"SHP3867","no"
"2022-05-27",289,"R3868","Lobster",30,6,"SHP3868","no"
"2022-04-14",455,"R3869","Ballon_Fish",55,27,"SHP3869","no"
"2022-10-03",806,"R3870","Lump Crab Meat",109,50,"SHP3870","no"
"2021-09-22",365,"R3871","White_Fish",41,16,"SHP3871","no"
"2022-11-25",625,"R3872","Gold Fish",81,49,"SHP3872","no"
"2023-02-15",213,"R3873","Crab or Crab Meat",18,14,"SHP3873","no"
"2022-02-13",798,"R3874","Lump Crab Meat",107,20,"SHP3874","no"
"2022-07-15",425,"R3875","Angel_Fish",51,17,"SHP3875","no"
"2021-08-10",371,"R3876","White_Fish",42,30,"SHP3876","no"
"2023-01-31",462,"R3877","Ballon_Fish",56,11,"SHP3877","no"
"2021-09-06",614,"R3878","Frog_fish",79,42,"SHP3878","no"
"2022-07-08",106,"R3879","Salmon",2,12,"SHP3879","no"
"2022-06-24",882,"R3880","Claws Crab Meat",120,23,"SHP3880","no"
"2022-06-27",443,"R3881","Ballon_Fish",53,19,"SHP3881","no"
"2021-09-26",797,"R3882","Lump Crab Meat",107,20,"SHP3882","no"
"2022-08-01",757,"R3883","Jumbo Lump Crab MEat",101,43,"SHP3883","no"
"2021-11-10",942,"R3884","COLOSSAL LUMP crab Meat",129,48,"SHP3884","yes"
"2022-02-08",637,"R3885","Gold Fish",83,25,"SHP3885","no"
"2022-04-28",819,"R3886","Cocktail Claws Carb Meat",110,47,"SHP3886","no"
"2022-02-14",816,"R3887","Cocktail Claws Carb Meat",110,45,"SHP3887","no"
"2022-05-16",396,"R3888","Angel_Fish",46,10,"SHP3888","no"
"2021-11-30",139,"R3889","Salmon",7,35,"SHP3889","no"
"2022-08-18",423,"R3890","Angel_Fish",50,48,"SHP3890","no"
"2022-09-27",318,"R3891","Tuna",34,18,"SHP3891","no"
"2021-12-22",527,"R3892","File_Fish",66,5,"SHP3892","no"
"2022-02-22",611,"R3893","Frog_fish",79,2,"SHP3893","no"
"2023-03-24",314,"R3894","Tuna",34,10,"SHP3894","no"
"2022-07-03",898,"R3895","Claws Crab Meat",122,32,"SHP3895","no"
"2023-03-04",267,"R3896","Lobster",26,45,"SHP3896","no"
"2022-01-16",336,"R3897","Tuna",37,22,"SHP3897","no"
"2021-08-10",405,"R3898","Angel_Fish",47,34,"SHP3898","no"
"2021-09-08",538,"R3899","File_Fish",68,35,"SHP3899","no"
"2022-07-29",646,"R3900","Gold Fish",84,13,"SHP3900","no"
"2022-06-23",228,"R3901","Crab or Crab Meat",21,41,"SHP3901","no"
"2022-04-16",476,"R3902","Ballon_Fish",58,1,"SHP3902","no"
"2022-09-22",187,"R3903","Shrimp",14,7,"SHP3903","no"
"2022-11-23",393,"R3904","Angel_Fish",46,21,"SHP3904","no"
"2022-10-01",687,"R3905","Red_Snaper_Fish",90,18,"SHP3905","no"
"2022-03-13",370,"R3906","White_Fish",42,14,"SHP3906","no"
"2022-12-03",702,"R3907","Red_Snaper_Fish",93,24,"SHP3907","no"
"2021-10-03",559,"R3908","File_Fish",71,9,"SHP3908","no"
"2021-09-27",707,"R3909","Red_Snaper_Fish",93,25,"SHP3909","no"
"2023-03-13",856,"R3910","Cocktail Claws Carb Meat",116,3,"SHP3910","no"
"2022-08-04",421,"R3911","Angel_Fish",50,41,"SHP3911","no"
"2022-03-31",302,"R3912","Tuna",32,5,"SHP3912","no"
"2022-10-04",627,"R3913","Gold Fish",81,11,"SHP3913","no"
"2022-02-04",409,"R3914","Angel_Fish",48,41,"SHP3914","no"
"2021-10-21",639,"R3915","Gold Fish",83,33,"SHP3915","no"
"2022-01-12",996,"R3916","Item",137,36,"SHP3916","yes"
"2021-10-15",582,"R3917","Frog_fish",74,21,"SHP3917","no"
"2023-03-21",735,"R3918","Jumbo Lump Crab MEat",98,36,"SHP3918","no"
"2023-01-19",989,"R3919","Item",136,18,"SHP3919","yes"
"2021-10-02",139,"R3920","Salmon",7,6,"SHP3920","no"
"2022-06-15",640,"R3921","Gold Fish",83,50,"SHP3921","no"
"2022-01-25",135,"R3922","Salmon",6,36,"SHP3922","no"
"2022-08-16",215,"R3923","Crab or Crab Meat",18,40,"SHP3923","no"
"2023-01-11",617,"R3924","Frog_fish",80,31,"SHP3924","no"
"2022-09-12",698,"R3925","Red_Snaper_Fish",92,30,"SHP3925","no"
"2023-02-03",224,"R3926","Crab or Crab Meat",20,43,"SHP3926","no"
"2021-12-04",262,"R3927","Lobster",26,46,"SHP3927","no"
"2022-12-07",963,"R3928","Item",132,22,"SHP3928","yes"
"2022-03-05",880,"R3929","Claws Crab Meat",120,47,"SHP3929","no"
"2022-07-12",766,"R3930","Lump Crab Meat",102,12,"SHP3930","no"
"2022-12-15",606,"R3931","Frog_fish",78,16,"SHP3931","no"
"2022-10-20",665,"R3932","Gold Fish",87,7,"SHP3932","no"
"2021-09-08",348,"R3933","White_Fish",39,49,"SHP3933","no"
"2022-03-01",255,"R3934","Lobster",25,42,"SHP3934","no"
"2022-11-26",366,"R3935","White_Fish",41,12,"SHP3935","no"
"2022-10-23",139,"R3936","Salmon",7,5,"SHP3936","no"
"2021-10-13",967,"R3937","Item",133,19,"SHP3937","yes"
"2022-05-13",663,"R3938","Gold Fish",87,49,"SHP3938","no"
"2022-06-25",864,"R3939","Claws Crab Meat",117,34,"SHP3939","no"
"2022-06-17",228,"R3940","Crab or Crab Meat",20,23,"SHP3940","no"
"2022-07-20",153,"R3941","Shrimp",9,6,"SHP3941","no"
"2021-08-12",115,"R3942","Salmon",3,10,"SHP3942","no"
"2023-02-21",938,"R3943","COLOSSAL LUMP crab Meat",129,23,"SHP3943","yes"
"2022-07-20",340,"R3944","White_Fish",38,6,"SHP3944","no"
"2022-10-08",471,"R3945","Ballon_Fish",57,44,"SHP3945","no"
"2023-01-27",196,"R3946","Crab or Crab Meat",16,36,"SHP3946","no"
"2022-11-01",597,"R3947","Frog_fish",77,11,"SHP3947","no"
"2021-12-25",711,"R3948","Red_Snaper_Fish",94,19,"SHP3948","no"
"2022-08-24",537,"R3949","File_Fish",68,32,"SHP3949","no"
"2023-01-28",387,"R3950","Angel_Fish",45,31,"SHP3950","no"
"2021-12-13",905,"R3951","Claws Crab Meat",123,44,"SHP3951","no"
"2021-11-16",488,"R3952","Cat_Fish",60,16,"SHP3952","no"
"2021-10-04",739,"R3953","Jumbo Lump Crab MEat",98,23,"SHP3953","no"
"2021-09-23",521,"R3954","Cat_Fish",65,47,"SHP3954","no"
"2023-01-21",934,"R3955","COLOSSAL LUMP crab Meat",128,10,"SHP3955","yes"
"2022-09-01",584,"R3956","Frog_fish",75,10,"SHP3956","no"
"2022-09-04",152,"R3957","Shrimp",9,40,"SHP3957","no"
"2023-03-25",520,"R3958","Cat_Fish",65,42,"SHP3958","no"
"2021-10-09",549,"R3959","File_Fish",69,37,"SHP3959","no"
"2022-09-14",190,"R3960","Shrimp",15,33,"SHP3960","no"
"2023-02-22",839,"R3961","Cocktail Claws Carb Meat",113,24,"SHP3961","no"
"2022-04-11",895,"R3962","Claws Crab Meat",122,25,"SHP3962","no"
"2021-09-18",643,"R3963","Gold Fish",84,40,"SHP3963","no"
"2021-12-12",361,"R3964","White_Fish",41,18,"SHP3964","no"
"2022-08-05",640,"R3965","Gold Fish",83,23,"SHP3965","no"
"2022-05-13",245,"R3966","Lobster",23,34,"SHP3966","no"
"2021-09-20",860,"R3967","Claws Crab Meat",117,2,"SHP3967","no"
"2022-09-09",869,"R3968","Claws Crab Meat",118,45,"SHP3968","no"
"2022-11-21",423,"R3969","Angel_Fish",50,28,"SHP3969","no"
"2022-11-17",255,"R3970","Lobster",25,9,"SHP3970","no"
"2021-08-20",721,"R3971","Jumbo Lump Crab MEat",96,8,"SHP3971","no"
"2022-11-06",225,"R3972","Crab or Crab Meat",20,47,"SHP3972","no"
"2022-12-31",953,"R3973","Item",131,8,"SHP3973","yes"
"2023-02-17",794,"R3974","Lump Crab Meat",107,15,"SHP3974","no"
"2021-10-03",988,"R3975","Item",136,20,"SHP3975","yes"
"2022-09-25",482,"R3976","Cat_Fish",59,48,"SHP3976","no"
"2022-01-12",933,"R3977","COLOSSAL LUMP crab Meat",128,47,"SHP3977","yes"
"2021-12-12",951,"R3978","COLOSSAL LUMP crab Meat",130,39,"SHP3978","yes"
"2023-03-20",373,"R3979","White_Fish",43,8,"SHP3979","no"
"2021-08-21",806,"R3980","Lump Crab Meat",108,1,"SHP3980","no"
"2021-09-09",657,"R3981","Gold Fish",86,42,"SHP3981","no"
"2023-01-07",301,"R3982","Tuna",32,26,"SHP3982","no"
"2023-02-13",245,"R3983","Lobster",23,29,"SHP3983","no"
"2022-11-19",572,"R3984","File_Fish",73,42,"SHP3984","no"
"2022-12-16",400,"R3985","Angel_Fish",47,34,"SHP3985","no"
"2021-12-02",988,"R3986","Item",136,23,"SHP3986","yes"
"2022-01-06",852,"R3987","Cocktail Claws Carb Meat",115,12,"SHP3987","no"
"2023-02-25",767,"R3988","Lump Crab Meat",102,39,"SHP3988","no"
"2022-04-24",395,"R3989","Angel_Fish",46,39,"SHP3989","no"
"2021-08-22",488,"R3990","Cat_Fish",60,36,"SHP3990","no"
"2022-05-20",526,"R3991","Cat_Fish",66,32,"SHP3991","no"
"2022-11-25",508,"R3992","Cat_Fish",63,18,"SHP3992","no"
"2021-11-05",711,"R3993","Red_Snaper_Fish",94,49,"SHP3993","no"
"2022-09-16",134,"R3994","Salmon",6,42,"SHP3994","no"
"2023-02-18",532,"R3995","File_Fish",67,2,"SHP3995","no"
"2022-10-31",371,"R3996","White_Fish",42,34,"SHP3996","no"
"2022-11-22",486,"R3997","Cat_Fish",60,42,"SHP3997","no"
"2023-01-27",559,"R3998","File_Fish",71,33,"SHP3998","no"
"2023-01-19",737,"R3999","Jumbo Lump Crab MEat",98,12,"SHP3999","no"
"2022-02-03",800,"R4000","Lump Crab Meat",108,45,"SHP4000","no"
"2022-08-31",548,"R4001","File_Fish",69,23,"SHP4001","no"
"2022-01-04",402,"R4002","Angel_Fish",47,39,"SHP4002","no"
"2021-10-11",823,"R4003","Cocktail Claws Carb Meat",111,28,"SHP4003","no"
"2023-01-24",621,"R4004","Frog_fish",80,1,"SHP4004","no"
"2022-02-01",684,"R4005","Red_Snaper_Fish",90,19,"SHP4005","no"
"2023-02-27",372,"R4006","White_Fish",42,7,"SHP4006","no"
"2022-08-14",253,"R4007","Lobster",24,31,"SHP4007","no"
"2022-11-07",698,"R4008","Red_Snaper_Fish",92,1,"SHP4008","no"
"2021-08-09",523,"R4009","Cat_Fish",65,38,"SHP4009","no"
"2021-10-30",590,"R4010","Frog_fish",76,29,"SHP4010","no"
"2021-12-15",461,"R4011","Ballon_Fish",56,33,"SHP4011","no"
"2021-12-20",400,"R4012","Angel_Fish",47,39,"SHP4012","no"
"2023-03-23",723,"R4013","Jumbo Lump Crab MEat",96,10,"SHP4013","no"
"2022-09-03",944,"R4014","COLOSSAL LUMP crab Meat",129,24,"SHP4014","yes"
"2022-03-11",752,"R4015","Jumbo Lump Crab MEat",100,11,"SHP4015","no"
"2022-03-11",708,"R4016","Red_Snaper_Fish",94,16,"SHP4016","no"
"2023-01-17",454,"R4017","Ballon_Fish",55,27,"SHP4017","no"
"2022-03-06",965,"R4018","Item",133,25,"SHP4018","yes"
"2022-02-02",926,"R4019","COLOSSAL LUMP crab Meat",127,20,"SHP4019","yes"
"2022-09-03",560,"R4020","File_Fish",71,37,"SHP4020","no"
"2022-01-26",620,"R4021","Frog_fish",80,20,"SHP4021","no"
"2022-06-16",515,"R4022","Cat_Fish",64,14,"SHP4022","no"
"2022-05-23",493,"R4023","Cat_Fish",61,27,"SHP4023","no"
"2022-09-10",191,"R4024","Shrimp",15,19,"SHP4024","no"
"2022-07-02",461,"R4025","Ballon_Fish",56,7,"SHP4025","no"
"2021-09-19",203,"R4026","Crab or Crab Meat",17,36,"SHP4026","no"
"2022-09-29",975,"R4027","Item",134,48,"SHP4027","yes"
"2022-12-05",717,"R4028","Jumbo Lump Crab MEat",95,47,"SHP4028","no"
"2022-08-04",821,"R4029","Cocktail Claws Carb Meat",111,16,"SHP4029","no"
"2022-05-20",780,"R4030","Lump Crab Meat",105,34,"SHP4030","no"
"2022-10-25",530,"R4031","File_Fish",66,16,"SHP4031","no"
"2022-10-11",220,"R4032","Crab or Crab Meat",19,24,"SHP4032","no"
"2022-11-07",694,"R4033","Red_Snaper_Fish",91,29,"SHP4033","no"
"2022-05-09",239,"R4034","Crab or Crab Meat",22,35,"SHP4034","no"
"2022-11-04",795,"R4035","Lump Crab Meat",107,18,"SHP4035","no"
"2022-01-18",878,"R4036","Claws Crab Meat",119,13,"SHP4036","no"
"2022-09-14",702,"R4037","Red_Snaper_Fish",93,11,"SHP4037","no"
"2021-09-11",362,"R4038","White_Fish",41,23,"SHP4038","no"
"2022-04-28",279,"R4039","Lobster",28,45,"SHP4039","no"
"2023-02-07",514,"R4040","Cat_Fish",64,3,"SHP4040","no"
"2021-11-13",988,"R4041","Item",136,2,"SHP4041","yes"
"2022-05-07",669,"R4042","Red_Snaper_Fish",88,20,"SHP4042","no"
"2023-03-19",498,"R4043","Cat_Fish",62,23,"SHP4043","no"
"2022-04-15",392,"R4044","Angel_Fish",45,17,"SHP4044","no"
"2021-11-20",459,"R4045","Ballon_Fish",56,10,"SHP4045","no"
"2022-04-28",483,"R4046","Cat_Fish",59,17,"SHP4046","no"
"2022-02-19",593,"R4047","Frog_fish",76,6,"SHP4047","no"
"2021-12-18",180,"R4048","Shrimp",13,32,"SHP4048","no"
"2021-11-09",238,"R4049","Crab or Crab Meat",22,23,"SHP4049","no"
"2022-09-29",628,"R4050","Gold Fish",81,50,"SHP4050","no"
"2022-09-24",438,"R4051","Ballon_Fish",52,36,"SHP4051","no"
"2022-03-20",494,"R4052","Cat_Fish",61,37,"SHP4052","no"
"2022-11-30",868,"R4053","Claws Crab Meat",118,2,"SHP4053","no"
"2022-08-07",361,"R4054","White_Fish",41,17,"SHP4054","no"
"2021-11-25",302,"R4055","Tuna",32,23,"SHP4055","no"
"2021-10-10",517,"R4056","Cat_Fish",64,30,"SHP4056","no"
"2022-04-24",824,"R4057","Cocktail Claws Carb Meat",111,15,"SHP4057","no"
"2021-12-08",127,"R4058","Salmon",5,14,"SHP4058","no"
"2021-12-25",200,"R4059","Crab or Crab Meat",16,23,"SHP4059","no"
"2022-08-17",696,"R4060","Red_Snaper_Fish",92,20,"SHP4060","no"
"2022-05-27",970,"R4061","Item",133,3,"SHP4061","yes"
"2022-04-09",535,"R4062","File_Fish",67,33,"SHP4062","no"
"2022-03-09",316,"R4063","Tuna",34,6,"SHP4063","no"
"2022-03-20",283,"R4064","Lobster",29,30,"SHP4064","no"
"2023-03-10",327,"R4065","Tuna",36,19,"SHP4065","no"
"2021-09-15",315,"R4066","Tuna",34,24,"SHP4066","no"
"2022-12-22",595,"R4067","Frog_fish",76,12,"SHP4067","no"
"2021-10-25",248,"R4068","Lobster",23,45,"SHP4068","no"
"2022-01-01",328,"R4069","Tuna",36,10,"SHP4069","no"
"2021-11-25",195,"R4070","Crab or Crab Meat",15,25,"SHP4070","no"
"2021-11-09",814,"R4071","Cocktail Claws Carb Meat",110,14,"SHP4071","no"
"2022-06-11",112,"R4072","Salmon",3,44,"SHP4072","no"
"2022-12-19",628,"R4073","Gold Fish",81,23,"SHP4073","no"
"2022-05-08",516,"R4074","Cat_Fish",64,18,"SHP4074","no"
"2022-08-03",583,"R4075","Frog_fish",75,9,"SHP4075","no"
"2021-12-16",757,"R4076","Jumbo Lump Crab MEat",101,39,"SHP4076","no"
"2023-01-11",977,"R4077","Item",134,44,"SHP4077","yes"
"2022-10-19",880,"R4078","Claws Crab Meat",120,19,"SHP4078","no"
"2022-02-20",660,"R4079","Gold Fish",86,25,"SHP4079","no"
"2022-11-18",640,"R4080","Gold Fish",83,4,"SHP4080","no"
"2023-03-09",869,"R4081","Claws Crab Meat",118,49,"SHP4081","no"
"2021-10-15",938,"R4082","COLOSSAL LUMP crab Meat",129,47,"SHP4082","yes"
"2023-01-18",172,"R4083","Shrimp",12,49,"SHP4083","no"
"2023-01-08",945,"R4084","COLOSSAL LUMP crab Meat",130,42,"SHP4084","yes"
"2022-09-22",822,"R4085","Cocktail Claws Carb Meat",111,22,"SHP4085","no"
"2021-12-03",356,"R4086","White_Fish",40,47,"SHP4086","no"
"2022-11-19",312,"R4087","Tuna",33,28,"SHP4087","no"
"2022-01-17",676,"R4088","Red_Snaper_Fish",89,15,"SHP4088","no"
"2021-10-05",326,"R4089","Tuna",35,50,"SHP4089","no"
"2022-10-28",379,"R4090","White_Fish",43,1,"SHP4090","no"
"2022-10-20",784,"R4091","Lump Crab Meat",105,3,"SHP4091","no"
"2022-03-14",794,"R4092","Lump Crab Meat",107,47,"SHP4092","no"
"2021-10-13",196,"R4093","Crab or Crab Meat",16,1,"SHP4093","no"
"2022-12-22",298,"R4094","Tuna",31,42,"SHP4094","no"
"2022-06-28",728,"R4095","Jumbo Lump Crab MEat",97,30,"SHP4095","no"
"2022-12-02",224,"R4096","Crab or Crab Meat",20,26,"SHP4096","no"
"2023-03-09",614,"R4097","Frog_fish",79,21,"SHP4097","no"
"2022-10-02",949,"R4098","COLOSSAL LUMP crab Meat",130,22,"SHP4098","yes"
"2023-01-13",204,"R4099","Crab or Crab Meat",17,45,"SHP4099","no"
"2023-03-26",189,"R4100","Shrimp",15,36,"SHP4100","no"
"2022-09-23",265,"R4101","Lobster",26,21,"SHP4101","no"
"2021-09-18",329,"R4102","Tuna",36,31,"SHP4102","no"
"2021-09-17",871,"R4103","Claws Crab Meat",118,31,"SHP4103","no"
"2023-03-16",751,"R4104","Jumbo Lump Crab MEat",100,20,"SHP4104","no"
"2023-02-20",436,"R4105","Ballon_Fish",52,37,"SHP4105","no"
