Shiipped_Date,Lot_ID,Shipping_ID,Subsequent_ID,Harvesting_ID,Location_to_Shipping_ID,Location_to_ID,is_contaminated
3/26/2023,958,SP958,TR958,H958,30,30,FALSE
10/8/2021,959,SP959,TR959,H959,49,49,FALSE
9/14/2022,960,SP960,TR960,H960,56,56,FALSE
2/22/2023,961,SP961,TR961,H961,52,52,FALSE
4/11/2022,962,SP962,TR962,H962,67,67,FALSE
9/17/2021,963,SP963,TR963,H963,55,55,FALSE
12/12/2021,964,SP964,TR964,H964,23,23,TRUE
8/5/2022,965,SP965,TR965,H965,37,37,FALSE
5/13/2022,966,SP966,TR966,H966,3,3,FALSE
9/19/2021,967,SP967,TR967,H967,59,59,FALSE
9/9/2022,968,SP968,TR968,H968,12,12,FALSE
11/22/2022,969,SP969,TR969,H969,64,64,FALSE
11/18/2022,970,SP970,TR970,H970,36,36,FALSE
8/19/2021,971,SP971,TR971,H971,45,45,TRUE
11/7/2022,972,SP972,TR972,H972,23,23,FALSE
1/1/2023,973,SP973,TR973,H973,51,51,FALSE
2/18/2023,974,SP974,TR974,H974,37,37,FALSE
10/2/2021,975,SP975,TR975,H975,5,5,TRUE
9/25/2022,976,SP976,TR976,H976,68,68,FALSE
1/12/2022,977,SP977,TR977,H977,23,23,FALSE
12/11/2021,978,SP978,TR978,H978,65,65,FALSE
3/21/2023,979,SP979,TR979,H979,38,38,FALSE
8/20/2021,980,SP980,TR980,H980,3,3,FALSE
9/8/2021,981,SP981,TR981,H981,47,47,FALSE
1/7/2023,982,SP982,TR982,H982,38,38,TRUE
2/14/2023,983,SP983,TR983,H983,21,21,FALSE
11/19/2022,984,SP984,TR984,H984,57,57,FALSE
12/16/2022,985,SP985,TR985,H985,47,47,TRUE
12/2/2021,986,SP986,TR986,H986,21,21,FALSE
1/5/2022,987,SP987,TR987,H987,39,39,FALSE
2/26/2023,988,SP988,TR988,H988,1,1,FALSE
4/24/2022,989,SP989,TR989,H989,59,59,FALSE
8/21/2021,990,SP990,TR990,H990,46,46,FALSE
5/20/2022,991,SP991,TR991,H991,48,48,FALSE
11/25/2022,992,SP992,TR992,H992,50,50,FALSE
11/4/2021,993,SP993,TR993,H993,39,39,FALSE
9/17/2022,994,SP994,TR994,H994,2,2,FALSE
2/19/2023,995,SP995,TR995,H995,28,28,TRUE
11/1/2022,996,SP996,TR996,H996,69,69,FALSE
11/23/2022,997,SP997,TR997,H997,9,9,FALSE
1/28/2023,998,SP998,TR998,H998,66,66,FALSE
1/20/2023,999,SP999,TR999,H999,8,8,FALSE
2/3/2022,1000,SP1000,TR1000,H1000,5,5,FALSE
8/31/2022,1001,SP1001,TR1001,H1001,31,31,FALSE
1/3/2022,1002,SP1002,TR1002,H1002,49,49,FALSE
10/10/2021,1003,SP1003,TR1003,H1003,15,15,FALSE
1/25/2023,1004,SP1004,TR1004,H1004,50,50,FALSE
2/1/2022,1005,SP1005,TR1005,H1005,36,36,FALSE
2/28/2023,1006,SP1006,TR1006,H1006,68,68,FALSE
8/15/2022,1007,SP1007,TR1007,H1007,49,49,FALSE
11/8/2022,1008,SP1008,TR1008,H1008,8,8,TRUE
8/8/2021,1009,SP1009,TR1009,H1009,39,39,FALSE
10/30/2021,1010,SP1010,TR1010,H1010,33,33,FALSE
12/15/2021,1011,SP1011,TR1011,H1011,51,51,FALSE
12/19/2021,1012,SP1012,TR1012,H1012,64,64,FALSE
3/24/2023,1013,SP1013,TR1013,H1013,44,44,FALSE
9/4/2022,1014,SP1014,TR1014,H1014,67,67,FALSE
3/11/2022,1015,SP1015,TR1015,H1015,67,67,FALSE
3/11/2022,1016,SP1016,TR1016,H1016,64,64,FALSE
1/18/2023,1017,SP1017,TR1017,H1017,20,20,FALSE
3/6/2022,1018,SP1018,TR1018,H1018,32,32,TRUE
2/2/2022,1019,SP1019,TR1019,H1019,64,64,FALSE
9/3/2022,1020,SP1020,TR1020,H1020,12,12,FALSE
1/26/2022,1021,SP1021,TR1021,H1021,15,15,FALSE
6/16/2022,1022,SP1022,TR1022,H1022,23,23,FALSE
5/23/2022,1023,SP1023,TR1023,H1023,46,46,FALSE
9/11/2022,1024,SP1024,TR1024,H1024,55,55,FALSE
7/2/2022,1025,SP1025,TR1025,H1025,60,60,FALSE
9/18/2021,1026,SP1026,TR1026,H1026,26,26,FALSE
9/29/2022,1027,SP1027,TR1027,H1027,42,42,TRUE
12/6/2022,1028,SP1028,TR1028,H1028,7,7,FALSE
8/4/2022,1029,SP1029,TR1029,H1029,61,61,FALSE
5/20/2022,1030,SP1030,TR1030,H1030,11,11,FALSE
10/25/2022,1031,SP1031,TR1031,H1031,19,19,FALSE
10/11/2022,1032,SP1032,TR1032,H1032,13,13,FALSE
11/7/2022,1033,SP1033,TR1033,H1033,15,15,FALSE
5/9/2022,1034,SP1034,TR1034,H1034,68,68,FALSE
11/4/2022,1035,SP1035,TR1035,H1035,69,69,FALSE
1/18/2022,1036,SP1036,TR1036,H1036,54,54,FALSE
9/14/2022,1037,SP1037,TR1037,H1037,5,5,TRUE
9/10/2021,1038,SP1038,TR1038,H1038,9,9,FALSE
4/28/2022,1039,SP1039,TR1039,H1039,12,12,FALSE
2/8/2023,1040,SP1040,TR1040,H1040,57,57,FALSE
11/12/2021,1041,SP1041,TR1041,H1041,35,35,FALSE
5/7/2022,1042,SP1042,TR1042,H1042,65,65,FALSE
3/20/2023,1043,SP1043,TR1043,H1043,29,29,FALSE
4/15/2022,1044,SP1044,TR1044,H1044,37,37,FALSE
11/20/2021,1045,SP1045,TR1045,H1045,44,44,FALSE
4/28/2022,1046,SP1046,TR1046,H1046,61,61,TRUE
2/19/2022,1047,SP1047,TR1047,H1047,22,22,FALSE
12/17/2021,1048,SP1048,TR1048,H1048,53,53,TRUE
11/8/2021,1049,SP1049,TR1049,H1049,41,41,FALSE
9/30/2022,1050,SP1050,TR1050,H1050,34,34,FALSE
9/24/2022,1051,SP1051,TR1051,H1051,2,2,FALSE
3/20/2022,1052,SP1052,TR1052,H1052,21,21,FALSE
12/1/2022,1053,SP1053,TR1053,H1053,50,50,FALSE
8/7/2022,1054,SP1054,TR1054,H1054,69,69,FALSE
11/24/2021,1055,SP1055,TR1055,H1055,22,22,FALSE
10/9/2021,1056,SP1056,TR1056,H1056,12,12,FALSE
4/24/2022,1057,SP1057,TR1057,H1057,28,28,FALSE
12/7/2021,1058,SP1058,TR1058,H1058,59,59,FALSE
12/25/2021,1059,SP1059,TR1059,H1059,54,54,TRUE
8/17/2022,1060,SP1060,TR1060,H1060,34,34,TRUE
5/27/2022,1061,SP1061,TR1061,H1061,60,60,TRUE
4/9/2022,1062,SP1062,TR1062,H1062,4,4,FALSE
3/9/2022,1063,SP1063,TR1063,H1063,24,24,FALSE
3/19/2022,1064,SP1064,TR1064,H1064,15,15,FALSE
3/11/2023,1065,SP1065,TR1065,H1065,11,11,FALSE
9/14/2021,1066,SP1066,TR1066,H1066,23,23,FALSE
12/23/2022,1067,SP1067,TR1067,H1067,56,56,FALSE
10/24/2021,1068,SP1068,TR1068,H1068,65,65,FALSE
12/31/2021,1069,SP1069,TR1069,H1069,26,26,FALSE
11/25/2021,1070,SP1070,TR1070,H1070,20,20,TRUE
11/8/2021,1071,SP1071,TR1071,H1071,63,63,FALSE
6/11/2022,1072,SP1072,TR1072,H1072,47,47,FALSE
12/20/2022,1073,SP1073,TR1073,H1073,45,45,FALSE
5/8/2022,1074,SP1074,TR1074,H1074,27,27,TRUE
8/3/2022,1075,SP1075,TR1075,H1075,68,68,TRUE
12/16/2021,1076,SP1076,TR1076,H1076,7,7,FALSE
1/11/2023,1077,SP1077,TR1077,H1077,31,31,TRUE
10/19/2022,1078,SP1078,TR1078,H1078,5,5,FALSE
2/19/2022,1079,SP1079,TR1079,H1079,57,57,FALSE
11/19/2022,1080,SP1080,TR1080,H1080,48,48,FALSE
3/10/2023,1081,SP1081,TR1081,H1081,17,17,FALSE
10/14/2021,1082,SP1082,TR1082,H1082,27,27,FALSE
1/19/2023,1083,SP1083,TR1083,H1083,12,12,FALSE
1/9/2023,1084,SP1084,TR1084,H1084,66,66,FALSE
9/22/2022,1085,SP1085,TR1085,H1085,46,46,FALSE
12/2/2021,1086,SP1086,TR1086,H1086,5,5,FALSE
11/19/2022,1087,SP1087,TR1087,H1087,34,34,FALSE
1/17/2022,1088,SP1088,TR1088,H1088,63,63,FALSE
10/4/2021,1089,SP1089,TR1089,H1089,15,15,FALSE
10/28/2022,1090,SP1090,TR1090,H1090,43,43,FALSE
10/21/2022,1091,SP1091,TR1091,H1091,50,50,FALSE
3/13/2022,1092,SP1092,TR1092,H1092,16,16,FALSE
10/12/2021,1093,SP1093,TR1093,H1093,52,52,FALSE
12/23/2022,1094,SP1094,TR1094,H1094,44,44,FALSE
6/28/2022,1095,SP1095,TR1095,H1095,46,46,FALSE
12/2/2022,1096,SP1096,TR1096,H1096,10,10,FALSE
3/10/2023,1097,SP1097,TR1097,H1097,38,38,FALSE
10/3/2022,1098,SP1098,TR1098,H1098,54,54,FALSE
1/13/2023,1099,SP1099,TR1099,H1099,6,6,FALSE
3/27/2023,1100,SP1100,TR1100,H1100,46,46,FALSE
9/24/2022,1101,SP1101,TR1101,H1101,48,48,FALSE
9/17/2021,1102,SP1102,TR1102,H1102,18,18,TRUE
9/16/2021,1103,SP1103,TR1103,H1103,15,15,FALSE
3/17/2023,1104,SP1104,TR1104,H1104,8,8,FALSE
2/21/2023,1105,SP1105,TR1105,H1105,29,29,FALSE
9/7/2021,1106,SP1106,TR1106,H1106,14,14,FALSE
1/3/2022,1107,SP1107,TR1107,H1107,30,30,TRUE
12/16/2021,1108,SP1108,TR1108,H1108,38,38,FALSE
11/15/2022,1109,SP1109,TR1109,H1109,54,54,FALSE
10/6/2022,1110,SP1110,TR1110,H1110,49,49,FALSE
9/9/2021,1111,SP1111,TR1111,H1111,35,35,TRUE
1/10/2022,1112,SP1112,TR1112,H1112,65,65,TRUE
11/19/2021,1113,SP1113,TR1113,H1113,65,65,FALSE
1/4/2023,1114,SP1114,TR1114,H1114,26,26,FALSE
2/17/2023,1115,SP1115,TR1115,H1115,63,63,FALSE
9/10/2021,1116,SP1116,TR1116,H1116,63,63,FALSE
2/18/2022,1117,SP1117,TR1117,H1117,61,61,TRUE
8/12/2021,1118,SP1118,TR1118,H1118,18,18,TRUE
8/5/2022,1119,SP1119,TR1119,H1119,28,28,TRUE
10/10/2022,1120,SP1120,TR1120,H1120,21,21,FALSE
6/13/2022,1121,SP1121,TR1121,H1121,56,56,FALSE
12/17/2021,1122,SP1122,TR1122,H1122,31,31,FALSE
1/14/2023,1123,SP1123,TR1123,H1123,57,57,FALSE
7/28/2022,1124,SP1124,TR1124,H1124,60,60,FALSE
12/8/2021,1125,SP1125,TR1125,H1125,21,21,FALSE
11/7/2021,1126,SP1126,TR1126,H1126,25,25,FALSE
2/26/2022,1127,SP1127,TR1127,H1127,4,4,FALSE
3/24/2023,1128,SP1128,TR1128,H1128,53,53,TRUE
7/19/2022,1129,SP1129,TR1129,H1129,2,2,FALSE
10/28/2022,1130,SP1130,TR1130,H1130,66,66,FALSE
11/23/2021,1131,SP1131,TR1131,H1131,61,61,TRUE
10/29/2021,1132,SP1132,TR1132,H1132,8,8,FALSE
12/18/2022,1133,SP1133,TR1133,H1133,65,65,FALSE
12/5/2022,1134,SP1134,TR1134,H1134,31,31,FALSE
5/4/2022,1135,SP1135,TR1135,H1135,6,6,FALSE
8/14/2021,1136,SP1136,TR1136,H1136,28,28,FALSE
3/23/2022,1137,SP1137,TR1137,H1137,63,63,FALSE
10/22/2022,1138,SP1138,TR1138,H1138,63,63,FALSE
9/20/2022,1139,SP1139,TR1139,H1139,10,10,FALSE
1/14/2022,1140,SP1140,TR1140,H1140,37,37,FALSE
8/28/2021,1141,SP1141,TR1141,H1141,29,29,FALSE
1/27/2022,1142,SP1142,TR1142,H1142,54,54,FALSE
12/31/2021,1143,SP1143,TR1143,H1143,39,39,FALSE
9/16/2022,1144,SP1144,TR1144,H1144,59,59,FALSE
11/10/2021,1145,SP1145,TR1145,H1145,53,53,TRUE
7/19/2022,1146,SP1146,TR1146,H1146,66,66,FALSE
11/24/2021,1147,SP1147,TR1147,H1147,44,44,FALSE
3/26/2022,1148,SP1148,TR1148,H1148,35,35,FALSE
11/17/2022,1149,SP1149,TR1149,H1149,48,48,FALSE
2/1/2023,1150,SP1150,TR1150,H1150,33,33,FALSE
12/25/2022,1151,SP1151,TR1151,H1151,10,10,FALSE
7/11/2022,1152,SP1152,TR1152,H1152,28,28,FALSE
10/1/2021,1153,SP1153,TR1153,H1153,24,24,TRUE
2/2/2022,1154,SP1154,TR1154,H1154,12,12,FALSE
1/16/2022,1155,SP1155,TR1155,H1155,34,34,FALSE
5/3/2022,1156,SP1156,TR1156,H1156,15,15,TRUE
4/27/2022,1157,SP1157,TR1157,H1157,11,11,TRUE
8/3/2022,1158,SP1158,TR1158,H1158,15,15,FALSE
12/5/2022,1159,SP1159,TR1159,H1159,9,9,FALSE
12/4/2022,1160,SP1160,TR1160,H1160,40,40,FALSE
12/1/2021,1161,SP1161,TR1161,H1161,46,46,FALSE
8/19/2022,1162,SP1162,TR1162,H1162,58,58,FALSE
2/21/2022,1163,SP1163,TR1163,H1163,8,8,FALSE
11/29/2022,1164,SP1164,TR1164,H1164,12,12,FALSE
3/7/2022,1165,SP1165,TR1165,H1165,10,10,TRUE
7/10/2022,1166,SP1166,TR1166,H1166,20,20,FALSE
3/22/2023,1167,SP1167,TR1167,H1167,28,28,FALSE
10/24/2022,1168,SP1168,TR1168,H1168,52,52,FALSE
6/21/2022,1169,SP1169,TR1169,H1169,57,57,FALSE
12/29/2022,1170,SP1170,TR1170,H1170,19,19,FALSE
4/17/2022,1171,SP1171,TR1171,H1171,64,64,FALSE
11/28/2022,1172,SP1172,TR1172,H1172,50,50,FALSE
3/14/2023,1173,SP1173,TR1173,H1173,41,41,TRUE
4/7/2022,1174,SP1174,TR1174,H1174,63,63,FALSE
9/6/2021,1175,SP1175,TR1175,H1175,25,25,FALSE
10/21/2021,1176,SP1176,TR1176,H1176,24,24,FALSE
8/23/2022,1177,SP1177,TR1177,H1177,9,9,TRUE
3/28/2023,1178,SP1178,TR1178,H1178,22,22,FALSE
9/4/2021,1179,SP1179,TR1179,H1179,29,29,FALSE
3/18/2022,1180,SP1180,TR1180,H1180,16,16,FALSE
3/5/2023,1181,SP1181,TR1181,H1181,8,8,FALSE
10/25/2022,1182,SP1182,TR1182,H1182,61,61,FALSE
1/17/2023,1183,SP1183,TR1183,H1183,31,31,TRUE
5/30/2022,1184,SP1184,TR1184,H1184,47,47,FALSE
2/7/2023,1185,SP1185,TR1185,H1185,27,27,FALSE
9/7/2022,1186,SP1186,TR1186,H1186,24,24,TRUE
3/30/2022,1187,SP1187,TR1187,H1187,50,50,FALSE
3/20/2022,1188,SP1188,TR1188,H1188,15,15,FALSE
2/8/2022,1189,SP1189,TR1189,H1189,56,56,FALSE
2/26/2023,1190,SP1190,TR1190,H1190,11,11,FALSE
8/17/2021,1191,SP1191,TR1191,H1191,55,55,FALSE
11/8/2022,1192,SP1192,TR1192,H1192,57,57,FALSE
11/3/2021,1193,SP1193,TR1193,H1193,27,27,FALSE
7/10/2022,1194,SP1194,TR1194,H1194,57,57,FALSE
5/23/2022,1195,SP1195,TR1195,H1195,2,2,FALSE
1/28/2022,1196,SP1196,TR1196,H1196,47,47,FALSE
5/28/2022,1197,SP1197,TR1197,H1197,25,25,FALSE
2/22/2022,1198,SP1198,TR1198,H1198,66,66,FALSE
8/15/2021,1199,SP1199,TR1199,H1199,19,19,FALSE
1/15/2022,1200,SP1200,TR1200,H1200,50,50,FALSE
1/29/2022,1201,SP1201,TR1201,H1201,49,49,FALSE
6/1/2022,1202,SP1202,TR1202,H1202,48,48,TRUE
8/9/2021,1203,SP1203,TR1203,H1203,18,18,FALSE
12/16/2022,1204,SP1204,TR1204,H1204,26,26,FALSE
11/26/2021,1205,SP1205,TR1205,H1205,39,39,FALSE
11/27/2021,1206,SP1206,TR1206,H1206,20,20,TRUE
11/16/2022,1207,SP1207,TR1207,H1207,42,42,FALSE
11/19/2021,1208,SP1208,TR1208,H1208,39,39,FALSE
9/10/2021,1209,SP1209,TR1209,H1209,43,43,FALSE
3/15/2023,1210,SP1210,TR1210,H1210,6,6,FALSE
9/18/2021,1211,SP1211,TR1211,H1211,6,6,FALSE
5/18/2022,1212,SP1212,TR1212,H1212,41,41,FALSE
2/26/2022,1213,SP1213,TR1213,H1213,15,15,FALSE
2/16/2022,1214,SP1214,TR1214,H1214,10,10,FALSE
1/9/2023,1215,SP1215,TR1215,H1215,48,48,FALSE
1/27/2023,1216,SP1216,TR1216,H1216,12,12,TRUE
11/29/2021,1217,SP1217,TR1217,H1217,41,41,FALSE
10/22/2021,1218,SP1218,TR1218,H1218,20,20,FALSE
11/22/2021,1219,SP1219,TR1219,H1219,9,9,FALSE
7/16/2022,1220,SP1220,TR1220,H1220,6,6,FALSE
7/13/2022,1221,SP1221,TR1221,H1221,54,54,FALSE
3/12/2022,1222,SP1222,TR1222,H1222,48,48,FALSE
1/10/2022,1223,SP1223,TR1223,H1223,11,11,FALSE
9/16/2021,1224,SP1224,TR1224,H1224,56,56,FALSE
9/22/2021,1225,SP1225,TR1225,H1225,42,42,FALSE
4/30/2022,1226,SP1226,TR1226,H1226,64,64,FALSE
4/4/2022,1227,SP1227,TR1227,H1227,63,63,FALSE
5/22/2022,1228,SP1228,TR1228,H1228,60,60,FALSE
2/7/2023,1229,SP1229,TR1229,H1229,43,43,FALSE
10/5/2022,1230,SP1230,TR1230,H1230,19,19,FALSE
11/5/2021,1231,SP1231,TR1231,H1231,46,46,FALSE
3/7/2023,1232,SP1232,TR1232,H1232,58,58,FALSE
10/8/2021,1233,SP1233,TR1233,H1233,29,29,FALSE
10/8/2021,1234,SP1234,TR1234,H1234,48,48,TRUE
2/20/2023,1235,SP1235,TR1235,H1235,62,62,FALSE
3/9/2023,1236,SP1236,TR1236,H1236,5,5,FALSE
12/13/2021,1237,SP1237,TR1237,H1237,38,38,FALSE
7/27/2022,1238,SP1238,TR1238,H1238,66,66,FALSE
6/5/2022,1239,SP1239,TR1239,H1239,55,55,FALSE
8/30/2022,1240,SP1240,TR1240,H1240,60,60,FALSE
7/17/2022,1241,SP1241,TR1241,H1241,31,31,FALSE
12/28/2021,1242,SP1242,TR1242,H1242,8,8,FALSE
12/1/2022,1243,SP1243,TR1243,H1243,44,44,FALSE
8/22/2022,1244,SP1244,TR1244,H1244,19,19,FALSE
3/3/2022,1245,SP1245,TR1245,H1245,58,58,TRUE
11/28/2021,1246,SP1246,TR1246,H1246,4,4,FALSE
9/6/2021,1247,SP1247,TR1247,H1247,13,13,FALSE
11/25/2022,1248,SP1248,TR1248,H1248,43,43,FALSE
10/16/2022,1249,SP1249,TR1249,H1249,62,62,FALSE
1/23/2022,1250,SP1250,TR1250,H1250,18,18,FALSE
10/11/2022,1251,SP1251,TR1251,H1251,3,3,FALSE
9/20/2021,1252,SP1252,TR1252,H1252,58,58,FALSE
11/12/2022,1253,SP1253,TR1253,H1253,15,15,FALSE
9/2/2021,1254,SP1254,TR1254,H1254,55,55,FALSE
1/17/2022,1255,SP1255,TR1255,H1255,35,35,FALSE
4/8/2022,1256,SP1256,TR1256,H1256,35,35,FALSE
6/13/2022,1257,SP1257,TR1257,H1257,8,8,FALSE
12/20/2021,1258,SP1258,TR1258,H1258,28,28,FALSE
3/19/2023,1259,SP1259,TR1259,H1259,6,6,TRUE
4/6/2022,1260,SP1260,TR1260,H1260,10,10,FALSE
8/13/2022,1261,SP1261,TR1261,H1261,23,23,FALSE
12/6/2021,1262,SP1262,TR1262,H1262,65,65,FALSE
10/2/2022,1263,SP1263,TR1263,H1263,21,21,FALSE
9/11/2022,1264,SP1264,TR1264,H1264,34,34,TRUE
3/18/2022,1265,SP1265,TR1265,H1265,52,52,FALSE
1/15/2023,1266,SP1266,TR1266,H1266,61,61,FALSE
3/18/2023,1267,SP1267,TR1267,H1267,40,40,FALSE
10/26/2021,1268,SP1268,TR1268,H1268,57,57,FALSE
5/3/2022,1269,SP1269,TR1269,H1269,54,54,FALSE
9/14/2022,1270,SP1270,TR1270,H1270,21,21,FALSE
9/15/2021,1271,SP1271,TR1271,H1271,59,59,FALSE
9/11/2021,1272,SP1272,TR1272,H1272,3,3,FALSE
8/15/2022,1273,SP1273,TR1273,H1273,57,57,FALSE
3/6/2023,1274,SP1274,TR1274,H1274,49,49,FALSE
5/16/2022,1275,SP1275,TR1275,H1275,53,53,FALSE
3/15/2023,1276,SP1276,TR1276,H1276,27,27,FALSE
9/27/2021,1277,SP1277,TR1277,H1277,38,38,FALSE
2/5/2022,1278,SP1278,TR1278,H1278,22,22,FALSE
1/20/2022,1279,SP1279,TR1279,H1279,42,42,TRUE
1/30/2022,1280,SP1280,TR1280,H1280,8,8,FALSE
10/23/2021,1281,SP1281,TR1281,H1281,52,52,FALSE
10/1/2021,1282,SP1282,TR1282,H1282,65,65,FALSE
2/2/2023,1283,SP1283,TR1283,H1283,62,62,FALSE
8/2/2022,1284,SP1284,TR1284,H1284,56,56,FALSE
6/15/2022,1285,SP1285,TR1285,H1285,37,37,FALSE
8/31/2022,1286,SP1286,TR1286,H1286,66,66,FALSE
3/19/2023,1287,SP1287,TR1287,H1287,48,48,FALSE
9/29/2021,1288,SP1288,TR1288,H1288,25,25,TRUE
1/6/2022,1289,SP1289,TR1289,H1289,19,19,TRUE
2/18/2022,1290,SP1290,TR1290,H1290,32,32,FALSE
12/6/2022,1291,SP1291,TR1291,H1291,7,7,FALSE
10/28/2022,1292,SP1292,TR1292,H1292,3,3,FALSE
4/11/2022,1293,SP1293,TR1293,H1293,51,51,FALSE
11/13/2021,1294,SP1294,TR1294,H1294,64,64,FALSE
2/9/2023,1295,SP1295,TR1295,H1295,55,55,FALSE
2/9/2022,1296,SP1296,TR1296,H1296,6,6,FALSE
9/28/2022,1297,SP1297,TR1297,H1297,36,36,FALSE
4/9/2022,1298,SP1298,TR1298,H1298,64,64,FALSE
1/30/2022,1299,SP1299,TR1299,H1299,10,10,FALSE
8/13/2021,1300,SP1300,TR1300,H1300,25,25,FALSE
2/7/2023,1301,SP1301,TR1301,H1301,61,61,TRUE
6/6/2022,1302,SP1302,TR1302,H1302,57,57,FALSE
11/12/2021,1303,SP1303,TR1303,H1303,14,14,FALSE
2/8/2023,1304,SP1304,TR1304,H1304,48,48,FALSE
6/30/2022,1305,SP1305,TR1305,H1305,56,56,FALSE
11/11/2022,1306,SP1306,TR1306,H1306,69,69,FALSE
4/3/2022,1307,SP1307,TR1307,H1307,53,53,FALSE
8/17/2022,1308,SP1308,TR1308,H1308,13,13,FALSE
2/12/2022,1309,SP1309,TR1309,H1309,51,51,FALSE
5/1/2022,1310,SP1310,TR1310,H1310,41,41,FALSE
3/27/2022,1311,SP1311,TR1311,H1311,56,56,FALSE
6/23/2022,1312,SP1312,TR1312,H1312,50,50,FALSE
2/20/2022,1313,SP1313,TR1313,H1313,57,57,FALSE
11/22/2022,1314,SP1314,TR1314,H1314,8,8,FALSE
4/19/2022,1315,SP1315,TR1315,H1315,66,66,FALSE
4/3/2022,1316,SP1316,TR1316,H1316,50,50,FALSE
11/9/2021,1317,SP1317,TR1317,H1317,32,32,FALSE
8/27/2021,1318,SP1318,TR1318,H1318,43,43,FALSE
8/13/2022,1319,SP1319,TR1319,H1319,48,48,FALSE
11/21/2022,1320,SP1320,TR1320,H1320,24,24,FALSE
10/4/2021,1321,SP1321,TR1321,H1321,24,24,TRUE
2/15/2022,1322,SP1322,TR1322,H1322,21,21,TRUE
11/30/2021,1323,SP1323,TR1323,H1323,17,17,TRUE
1/25/2022,1324,SP1324,TR1324,H1324,32,32,FALSE
8/13/2021,1325,SP1325,TR1325,H1325,53,53,FALSE
2/8/2023,1326,SP1326,TR1326,H1326,12,12,FALSE
5/31/2022,1327,SP1327,TR1327,H1327,70,70,FALSE
11/16/2022,1328,SP1328,TR1328,H1328,27,27,FALSE
1/18/2022,1329,SP1329,TR1329,H1329,46,46,FALSE
12/12/2022,1330,SP1330,TR1330,H1330,67,67,FALSE
4/20/2022,1331,SP1331,TR1331,H1331,51,51,TRUE
8/10/2022,1332,SP1332,TR1332,H1332,44,44,FALSE
7/25/2022,1333,SP1333,TR1333,H1333,34,34,FALSE
10/28/2022,1334,SP1334,TR1334,H1334,4,4,FALSE
12/24/2022,1335,SP1335,TR1335,H1335,55,55,FALSE
9/17/2022,1336,SP1336,TR1336,H1336,2,2,TRUE
2/28/2023,1337,SP1337,TR1337,H1337,21,21,FALSE
5/14/2022,1338,SP1338,TR1338,H1338,42,42,FALSE
12/10/2021,1339,SP1339,TR1339,H1339,40,40,FALSE
7/30/2022,1340,SP1340,TR1340,H1340,59,59,FALSE
1/31/2022,1341,SP1341,TR1341,H1341,9,9,FALSE
1/31/2023,1342,SP1342,TR1342,H1342,57,57,FALSE
8/28/2021,1343,SP1343,TR1343,H1343,58,58,TRUE
3/18/2022,1344,SP1344,TR1344,H1344,40,40,FALSE
2/3/2023,1345,SP1345,TR1345,H1345,50,50,FALSE
8/3/2022,1346,SP1346,TR1346,H1346,47,47,FALSE
11/9/2022,1347,SP1347,TR1347,H1347,12,12,FALSE
9/20/2021,1348,SP1348,TR1348,H1348,49,49,FALSE
6/21/2022,1349,SP1349,TR1349,H1349,20,20,TRUE
10/31/2022,1350,SP1350,TR1350,H1350,55,55,FALSE
7/31/2022,1351,SP1351,TR1351,H1351,25,25,FALSE
1/20/2022,1352,SP1352,TR1352,H1352,24,24,FALSE
8/19/2022,1353,SP1353,TR1353,H1353,13,13,FALSE
10/30/2021,1354,SP1354,TR1354,H1354,30,30,FALSE
12/4/2022,1355,SP1355,TR1355,H1355,17,17,FALSE
1/12/2023,1356,SP1356,TR1356,H1356,11,11,FALSE
5/8/2022,1357,SP1357,TR1357,H1357,5,5,FALSE
8/14/2021,1358,SP1358,TR1358,H1358,36,36,TRUE
3/8/2023,1359,SP1359,TR1359,H1359,47,47,TRUE
2/26/2023,1360,SP1360,TR1360,H1360,17,17,FALSE
10/2/2022,1361,SP1361,TR1361,H1361,52,52,FALSE
10/24/2021,1362,SP1362,TR1362,H1362,16,16,FALSE
8/28/2022,1363,SP1363,TR1363,H1363,28,28,FALSE
9/11/2022,1364,SP1364,TR1364,H1364,44,44,FALSE
10/5/2021,1365,SP1365,TR1365,H1365,9,9,FALSE
1/26/2023,1366,SP1366,TR1366,H1366,62,62,FALSE
8/26/2022,1367,SP1367,TR1367,H1367,48,48,FALSE
9/15/2022,1368,SP1368,TR1368,H1368,51,51,FALSE
1/27/2023,1369,SP1369,TR1369,H1369,22,22,FALSE
9/2/2022,1370,SP1370,TR1370,H1370,37,37,FALSE
2/25/2022,1371,SP1371,TR1371,H1371,13,13,TRUE
10/6/2021,1372,SP1372,TR1372,H1372,44,44,FALSE
11/15/2021,1373,SP1373,TR1373,H1373,28,28,FALSE
5/16/2022,1374,SP1374,TR1374,H1374,56,56,FALSE
1/12/2023,1375,SP1375,TR1375,H1375,8,8,TRUE
2/25/2022,1376,SP1376,TR1376,H1376,10,10,FALSE
1/2/2022,1377,SP1377,TR1377,H1377,11,11,FALSE
2/23/2023,1378,SP1378,TR1378,H1378,57,57,FALSE
6/5/2022,1379,SP1379,TR1379,H1379,27,27,FALSE
10/19/2021,1380,SP1380,TR1380,H1380,61,61,TRUE
1/23/2023,1381,SP1381,TR1381,H1381,19,19,FALSE
1/10/2023,1382,SP1382,TR1382,H1382,60,60,TRUE
3/10/2023,1383,SP1383,TR1383,H1383,41,41,FALSE
4/12/2022,1384,SP1384,TR1384,H1384,45,45,FALSE
